date,price_usd,volume_24h_usd,market_cap_usd
2017-10-30,304.7815856933594,551513024,29077593892.479385
2017-10-31,307.3783264160156,329894624,29331517627.920456
2017-11-01,305.7620849609375,370323904,29183592979.65566
2017-11-02,290.72479248046875,554961536,27754238442.907455
2017-11-03,288.49688720703125,905984320,27547410633.004456
2017-11-04,305.48095703125,644498944,29175346810.961914
2017-11-05,300.0373229980469,414670528,28661500792.56388
2017-11-06,296.4267883300781,337901184,28322701831.112022
2017-11-07,298.56805419921875,579605568,28533337852.82898
2017-11-08,294.27117919921875,539077888,28128707900.293297
2017-11-09,308.64544677734375,968869824,29508961742.63577
2017-11-10,320.6707458496094,895209856,30665191201.713425
2017-11-11,298.58648681640625,881566720,28559437553.80978
2017-11-12,314.6904602050781,841266240,30106190878.70158
2017-11-13,307.0246887207031,1615616640,29379017026.7067
2017-11-14,316.7625427246094,1039524032,30317289352.112007
2017-11-15,337.9637756347656,1071517120,32353240219.44837
2017-11-16,333.4429626464844,722477184,31927291495.42618
2017-11-17,330.1671142578125,795879104,31620308037.57492
2017-11-18,331.97998046875,620158720,31800689847.271095
2017-11-19,347.40057373046875,649511552,33284903532.34492
2017-11-20,354.093994140625,1179792384,33933446659.122707
2017-11-21,367.44268798828125,807886336,35220160589.10545
2017-11-22,360.311767578125,947013952,34544004810.80356
2017-11-23,381.4385681152344,804567168,36577305334.541
2017-11-24,412.5006408691406,1867295232,39564331336.67638
2017-11-25,475.6759338378906,2281381888,45633404477.61992
2017-11-26,465.9740295410156,1415755776,44712118250.5426
2017-11-27,471.531494140625,1199103872,45254982956.24216
2017-11-28,480.51751708984375,1398069504,46127162224.81562
2017-11-29,473.2812194824219,1346406400,45442128694.16983
2017-11-30,431.2149963378906,2701370112,41411945706.66336
2017-12-01,445.209228515625,1890190592,42764972701.52107
2017-12-02,466.8505859375,1244364416,44853297332.40361
2017-12-03,463.70489501953125,943055424,44560454568.45828
2017-12-04,466.0537109375,992426432,44795654445.752106
2017-12-05,470.2939453125,1010659328,45212792225.01416
2017-12-06,462.6043395996094,1213467136,44483093038.70007
2017-12-07,426.368896484375,2000916864,41007567649.080894
2017-12-08,434.98944091796875,2129703936,41845782355.10864
2017-12-09,457.3443298339844,2337168640,44005624538.83217
2017-12-10,472.7887268066406,2002465792,45501434898.9938
2017-12-11,440.35772705078125,1402028800,42389249662.51928
2017-12-12,522.2861938476562,1815156608,50286356649.05317
2017-12-13,644.9061889648438,5117629952,62105631142.87699
2017-12-14,700.59423828125,4501584896,67482945717.543686
2017-12-15,696.37646484375,3826371328,67090913901.751274
2017-12-16,686.191650390625,2761647104,66124199515.53179
2017-12-17,696.2367553710938,2172002816,67106371107.75245
2017-12-18,721.7320556640625,2141527936,69578413888.86726
2017-12-19,793.9009399414062,3244364288,76552151261.22578
2017-12-20,827.5164184570312,4094761984,79810617768.82222
2017-12-21,820.2355346679688,3977147904,79125322516.325
2017-12-22,822.6431884765625,3582266368,79374363964.85861
2017-12-23,681.3155517578125,5019153408,65752118993.19672
2017-12-24,721.7688598632812,2500241920,69671214843.8395
2017-12-25,698.8695068359375,2315430912,67475093792.68431
2017-12-26,763.3697509765625,2491696384,73717787496.37439
2017-12-27,774.969970703125,2203123712,74854143862.93192
2017-12-28,762.20751953125,2084431360,73637079738.2164
2017-12-29,740.388916015625,2402536960,71544305660.81073
2017-12-30,753.8148803710938,2643388672,72856870293.62823
2017-12-31,712.212158203125,3163624448,68850777144.52411
2018-01-01,755.7566528320312,2550121728,73075765824.0534
2018-01-02,772.3456420898438,2602046464,74695668579.58269
2018-01-03,886.0004272460938,5790743552,85703538544.8605
2018-01-04,961.7127685546875,5103579136,93049376137.46017
2018-01-05,975.7504272460938,6485660160,94423853119.29904
2018-01-06,995.1538696289062,6692877312,96326546165.68092
2018-01-07,1043.01318359375,4655105536,100981177275.9974
2018-01-08,1158.263916015625,5607482368,112163952377.3938
2018-01-09,1145.995361328125,8433374208,110999128378.38606
2018-01-10,1300.3387451171875,7990925312,125975931199.03397
2018-01-11,1268.092041015625,9327958016,122878590542.69608
2018-01-12,1158.2900390625,7227517952,112263084222.95673
2018-01-13,1270.4725341796875,5220104704,123162531849.7628
2018-01-14,1397.4779052734375,5741105664,135503313336.85315
2018-01-15,1365.20947265625,4836523520,132403559879.69125
2018-01-16,1292.6292724609375,4793200128,125388567905.90968
2018-01-17,1061.3421630859375,8471477248,102973724816.46683
2018-01-18,1016.4447631835938,8565302272,98642084873.39127
2018-01-19,1028.81640625,5888484864,99863851362.14328
2018-01-20,1044.9451904296875,4097059328,101450956821.70074
2018-01-21,1155.6781005859375,3981057792,112225744106.81387
2018-01-22,1055.3515625,3397944064,102504306999.22032
2018-01-23,1004.171630859375,3809804800,97554248899.67093
2018-01-24,987.477294921875,3560742400,95952655723.47957
2018-01-25,1063.2225341796875,3973373696,103334613843.24956
2018-01-26,1052.7030029296875,4030469376,102333641014.4039
2018-01-27,1055.7474365234375,3611882240,102651153598.53265
2018-01-28,1111.7799072265625,3016348928,108121955540.07835
2018-01-29,1246.69775390625,5370476544,121268517361.52199
2018-01-30,1184.132080078125,3717121280,115206993515.35086
2018-01-31,1071.0926513671875,4113640960,104230847066.18637
2018-02-01,1119.37255859375,3764790016,108952060576.76929
2018-02-02,1035.766845703125,5250727936,100835746967.86177
2018-02-03,919.2108764648438,6731665408,89507554539.96281
2018-02-04,964.6671142578125,3235345664,93953421901.99908
2018-02-05,834.95751953125,2998221824,81337361557.76921
2018-02-06,707.736572265625,4323273728,68958747426.49234
2018-02-07,790.427978515625,6492264448,77031959278.64395
2018-02-08,755.8428344726562,3895010560,73676863745.57481
2018-02-09,818.4803466796875,3702985728,79799258993.05573
2018-02-10,882.467041015625,2489784832,86055597837.57724
2018-02-11,859.2876586914062,2923608832,83813030803.41745
2018-02-12,817.508056640625,2498938624,79754362747.92647
2018-02-13,869.2926025390625,2245286400,84824179870.65071
2018-02-14,844.2786254882812,2078224896,82400603399.07234
2018-02-15,923.7280883789062,2813437440,90173316912.24716
2018-02-16,934.7863159179688,2895035648,91272063174.13838
2018-02-17,944.7482299804688,2369893632,92264001131.97556
2018-02-18,973.348876953125,2526100736,95077121296.41678
2018-02-19,921.667724609375,2556340224,90047658701.18137
2018-02-20,943.5670776367188,2165260544,92206528214.74886
2018-02-21,894.1350708007812,2545573376,87394195842.83626
2018-02-22,849.2623901367188,2521282560,83025805760.46434
2018-02-23,811.5845336914062,2145933952,79358888302.4678
2018-02-24,861.593017578125,2332440064,84266671746.7004
2018-02-25,839.4592895507812,1917887360,82119104314.46448
2018-02-26,845.2784423828125,1648248064,82705436832.3585
2018-02-27,870.3654174804688,2051233024,85177771659.243
2018-02-28,877.933837890625,2054605952,85936372375.91028
2018-03-01,856.012451171875,1961705984,83808205373.15833
2018-03-02,871.763916015625,1867573376,85368123198.68394
2018-03-03,856.7106323242188,1892882304,83911745597.54427
2018-03-04,856.185546875,1696147840,83877819099.82428
2018-03-05,866.8455810546875,1698876672,84939661551.26595
2018-03-06,853.8170776367188,1911363968,83680385587.7556
2018-03-07,816.271240234375,1927833856,80017294518.78423
2018-03-08,752.5703735351562,2176322816,73788364285.32089
2018-03-09,702.1973876953125,1887985536,68863622739.91673
2018-03-10,730.1597290039062,2237830912,71620730045.37466
2018-03-11,685.3120727539062,1525178496,67235677481.7884
2018-03-12,724.4057006835938,1560788992,71086019104.63518
2018-03-13,698.1527099609375,1760896512,68524039828.0173
2018-03-14,691.219482421875,1427657088,67857622463.9684
2018-03-15,614.8390502929688,1812275840,60371838992.62185
2018-03-16,611.7775268554688,1768259456,60083739479.81064
2018-03-17,601.6779174804688,1419896320,59104202552.55792
2018-03-18,551.6396484375,1262663040,54200091108.53039
2018-03-19,546.6264038085938,2721392640,53718639282.87649
2018-03-20,556.72216796875,2050432896,54722096478.9652
2018-03-21,559.1002807617188,1832606720,54967263801.04875
2018-03-22,562.1027221679688,1780280576,55273845933.11951
2018-03-23,539.8641967773438,1523920128,53098103439.11598
2018-03-24,542.5718383789062,1609762176,53375390763.52749
2018-03-25,522.703369140625,1287609088,51431555387.34921
2018-03-26,524.286865234375,1147953664,51598034694.193665
2018-03-27,489.5895690917969,1637492992,48193264497.19712
2018-03-28,450.2909240722656,1617012096,44333996503.99245
2018-03-29,448.07525634765625,1511202176,44124961672.696495
2018-03-30,385.9053955078125,1970054528,38010560849.99584
2018-03-31,395.00421142578125,1876690688,38914854579.379196
2018-04-01,397.25439453125,1325721600,39144659014.4035
2018-04-02,379.6990966796875,1257578112,37422484308.52398
2018-04-03,387.3123474121094,1105868032,38180751404.540146
2018-04-04,416.48529052734375,1360452864,41065080706.66633
2018-04-05,379.9469909667969,1284822912,37470155561.57709
2018-04-06,382.7311096191406,1206401280,37752600575.825905
2018-04-07,370.38037109375,965150656,36541888249.78552
2018-04-08,385.7432556152344,950809728,38065416617.55046
2018-04-09,400.85748291015625,949510208,39565055112.9786
2018-04-10,399.41131591796875,1481207680,39430417758.35867
2018-04-11,415.0236511230469,1194354048,40980213352.57817
2018-04-12,430.1612854003906,1437264896,42483642260.33212
2018-04-13,493.1596374511719,2520582400,48715441992.104225
2018-04-14,492.58038330078125,2417560064,48668383899.1893
2018-04-15,502.8800048828125,1519219456,49696276124.796585
2018-04-16,532.0738525390625,1725270784,52592174760.81393
2018-04-17,511.1449890136719,1758244224,50533986983.04251
2018-04-18,503.3094177246094,1757396352,49769597567.7586
2018-04-19,524.03759765625,1762833408,51829910476.333916
2018-04-20,567.9892578125,2257481216,56188690067.470345
2018-04-21,616.0040893554688,2844430336,60951125687.267044
2018-04-22,606.1194458007812,2614638336,59985528066.94656
2018-04-23,621.1986694335938,2415963136,61490570911.997795
2018-04-24,643.398193359375,2389987328,63701195620.41955
2018-04-25,707.0625,3568770304,70018857561.58313
2018-04-26,618.0787963867188,4226590208,61219712419.51216
2018-04-27,662.1092529296875,2980381696,65594622764.34778
2018-04-28,644.645751953125,2588676864,63877653196.44544
2018-04-29,683.91162109375,2494776576,67782362148.97
2018-04-30,689.7611083984375,2740977152,68376399334.00001
2018-05-01,670.4634399414062,2853427200,66477198327.50331
2018-05-02,674.0751342773438,2676634112,66849064551.5393
2018-05-03,686.5909423828125,2820352256,68104624162.5889
2018-05-04,776.7747192382812,4201410560,77066189641.1046
2018-05-05,784.5829467773438,3512077312,77856998765.12839
2018-05-06,816.087646484375,3030066176,81000235559.96428
2018-05-07,793.3392944335938,3106436352,78758746705.54007
2018-05-08,755.009033203125,4325454848,74969154776.87921
2018-05-09,752.9021606445312,2913161216,74775299146.80487
2018-05-10,752.579345703125,2875432448,74758672393.81355
2018-05-11,727.0125122070312,2747046144,72233839042.2727
2018-05-12,679.8765869140625,3279703296,67564580438.54551
2018-05-13,687.1748046875,2663874304,68304030965.73708
2018-05-14,732.7332763671875,2357967104,72847449068.61589
2018-05-15,731.1434936523438,2991742464,72704297655.84541
2018-05-16,708.0872802734375,2518882048,70426161654.39717
2018-05-17,708.7184448242188,2477834240,70503423265.50989
2018-05-18,672.1015014648438,2343063296,66874666037.80682
2018-05-19,695.072021484375,2300196352,69174620653.94188
2018-05-20,697.922607421875,2021813120,69472771049.13219
2018-05-21,717.1925048828125,2153378816,71405766698.66995
2018-05-22,700.1782836914062,2000202112,69726262753.91441
2018-05-23,646.669677734375,2230724352,64410955309.10804
2018-05-24,584.5362548828125,2992532224,58234435609.95093
2018-05-25,602.1395263671875,2789267456,60000410573.56974
2018-05-26,587.4258422851562,2107082368,58546393431.25141
2018-05-27,588.5197143554688,1689197312,58667599538.04381
2018-05-28,573.0451049804688,1786249088,57136672102.320946
2018-05-29,516.1483764648438,2357853952,51474353687.23357
2018-05-30,566.8302612304688,2328376320,56540451007.01954
2018-05-31,558.4969482421875,2070234496,55720756990.6352
2018-06-01,578.6723022460938,1983896064,57745653199.26053
2018-06-02,580.42919921875,1940631168,57932897297.68492
2018-06-03,591.2589111328125,1878479360,59026063940.21538
2018-06-04,618.0179443,1855598464,61710616907.75866
2018-06-05,593.4057006835938,1902665088,59264890291.882805
2018-06-06,610.26171875,1845248640,60960749493.65285
2018-06-07,607.6871337890625,1754986496,60716107271.03018
2018-06-08,605.4434814453125,1880242688,60504510665.76659
2018-06-09,600.9049682617188,1634651776,60063413438.34735
2018-06-10,594.345458984375,1528722432,59420125573.90852
2018-06-11,524.8574829101562,2225984512,52483739955.34872
2018-06-12,532.7103881835938,1974179840,53280095358.416534
2018-06-13,498.017578125,1938296448,49820487148.01426
2018-06-14,478.380615234375,2079834624,47865863837.54622
2018-06-15,520.4801635742188,2458408704,52088941062.08351
2018-06-16,490.4144287109375,1803793024,49090068501.37903
2018-06-17,499.460205078125,1311068928,50005817441.880295
2018-06-18,499.3826599121094,1262704256,50008238006.351326
2018-06-19,519.0230712890625,1512627584,51985747530.406815
2018-06-20,538.5061645507812,1728501504,53948207536.312294
2018-06-21,536.4465942382812,1593283712,53752928342.43706
2018-06-22,527.194091796875,1459968256,52836592200.66296
2018-06-23,466.2740173339844,2223835136,46740672384.187614
2018-06-24,623.0179443,99852467.84,62209879246.95866
2018-06-25,455.93634033203125,2471133952,45723097398.68667
2018-06-26,460.7330322265625,4004320256,46213597149.71277
2018-06-27,432.2435302734375,1356527744,43364879466.447266
2018-06-28,442.2900085449219,1362798080,44381905817.92627
2018-06-29,422.5870056152344,1362109952,42413406892.10841
2018-06-30,436.2090148925781,1565799936,43789488338.87181
2018-07-01,455.24200439453125,1475800064,45709527738.627365
2018-07-02,453.8240051269531,1513059968,45576422047.08178
2018-07-03,475.385986328125,1622860032,47751660066.80429
2018-07-04,464.1510009765625,1684870016,46632646715.6629
2018-07-05,467.2869873046875,1550329984,46957275431.31775
2018-07-06,474.35699462890625,1828429952,47677439452.96255
2018-07-07,474.0570068359375,1626579968,47656948602.78088
2018-07-08,492.0679931640625,1362080000,49477697956.46474
2018-07-09,488.87799072265625,1331270016,49166922645.98693
2018-07-10,476.1619873046875,1533840000,47897903109.3616
2018-07-11,434.5150146484375,1789309952,43717398934.864876
2018-07-12,446.50201416015625,1422850048,44932662537.251144
2018-07-13,430.7409973144531,1500749952,43355429543.02497
2018-07-14,434.510986328125,1489200000,43743713334.67022
2018-07-15,435.88299560546875,1230520064,43890752259.10555
2018-07-16,450.42498779296875,1347980032,45364323982.81955
2018-07-17,480.0769958496094,1857750016,48360499138.962524
2018-07-18,500.8380126953125,2288470016,50462243642.267845
2018-07-19,480.62799072265625,2373639936,48435743923.70784
2018-07-20,469.3070068359375,2067049984,47304452179.93615
2018-07-21,450.6789855957031,1820610048,45435902553.87503
2018-07-22,462.43798828125,1497090048,46630921233.777916
2018-07-23,459.4389953613281,1338220032,46338042271.23832
2018-07-24,451.135986328125,1597689984,45509848679.69229
2018-07-25,479.906005859375,2295130112,48421989625.50465
2018-07-26,472.33099365234375,1929020032,47667481251.11011
2018-07-27,464.0090026855469,1619730048,46837106139.4849
2018-07-29,466.9150085449219,1533170048,47149571428.209045
2018-07-30,466.8269958496094,1629229952,47150243496.36461
2018-07-31,457.2452392578125,2141465344,46191809200.5393
2018-08-01,433.868896484375,1820114432,43839225862.11513
2018-08-02,420.80633544921875,1890025216,42527933834.626785
2018-08-03,412.5669250488281,1565435520,41703717522.84337
2018-08-04,418.2367248535156,1718874240,42285422559.05884
2018-08-05,407.3460388183594,1463489280,41192725335.544624
2018-08-06,410.5669250488281,1395905664,41526865934.360146
2018-08-07,406.80145263671875,1384754048,41154302931.91715
2018-08-08,379.8923034667969,1827375232,38439767874.97101
2018-08-09,356.97052001953125,2012962304,36127750163.684166
2018-08-10,365.7759704589844,1611600512,37026418723.19299
2018-08-11,334.2643737792969,1696543872,33843432715.699715
2018-08-12,320.8230285644531,1785998976,32489149687.56814
2018-08-13,320.2099304199219,1618388480,32433585929.30644
2018-08-14,286.36505126953125,1749747584,29011325541.909615
2018-08-15,280.3866271972656,2146901376,28411365407.423504
2018-08-16,282.7408142089844,1869778048,28655663077.126087
2018-08-17,287.6834411621094,1546745088,29162476049.060635
2018-08-18,316.7908020019531,2000747520,32119577918.087902
2018-08-19,295.6700744628906,1752580480,29984192043.435123
2018-08-20,301.3805236816406,1444435328,30569460456.762028
2018-08-21,273.3309631347656,1409591680,27729942830.142086
2018-08-22,281.96832275390625,1153825280,28611999411.113056
2018-08-23,271.74798583984375,1505392512,27580425753.174408
2018-08-24,278.1108093261719,1268055936,28231866914.53188
2018-08-25,283.28070068359375,1451286016,28762556562.489307
2018-08-26,279.52496337890625,1203359488,28386921152.668556
2018-08-27,275.3499755859375,1202037376,27968567432.73453
2018-08-28,286.6491394042969,1413830144,29122157619.83755
2018-08-29,296.16314697265625,1502881024,30094775054.283783
2018-08-30,289.7527160644531,1468969984,29449252260.585674
2018-08-31,284.12030029296875,1510689792,28882613519.090473
2018-09-01,283.4964294433594,1408814208,28824991125.84122
2018-09-02,295.4527587890625,1542315136,30046692957.1854
2018-09-03,295.18060302734375,1320907136,30025069121.491455
2018-09-04,289.29705810546875,1391643008,29432488854.472187
2018-09-05,286.04541015625,1551516928,29107551074.178524
2018-09-06,231.64816284179688,2393262080,23576873426.131653
2018-09-07,229.53543090820312,2076515584,23366572108.498947
2018-09-08,217.91180419921875,1675299328,22187693065.71048
2018-09-09,198.3848419189453,1516055680,20203492381.203415
2018-09-10,197.85092163085938,1586372096,20153125180.166492
2018-09-11,198.17666625976562,1511891968,20190354864.308384
2018-09-12,185.42312622070312,1557678080,18894773429.85443
2018-09-13,183.67918395996094,1871295872,18720806712.503586
2018-09-14,212.6693572998047,2332999424,21679865532.105995
2018-09-15,209.81434631347656,2217933824,21393105695.26198
2018-09-16,222.80274963378906,1662652032,22721984527.082306
2018-09-17,221.58226013183594,1499789056,22602064198.91363
2018-09-18,197.09458923339844,2008481152,20108282256.800858
2018-09-19,209.47232055664062,1793998848,21375333033.549015
2018-09-20,210.28831481933594,1733318400,21462913950.089565
2018-09-21,225.2506103515625,1786155904,22994636921.287647
2018-09-22,247.33665466308594,2832775168,25254412107.937294
2018-09-23,240.9922332763672,1895436032,24611501925.306934
2018-09-24,244.84425354003906,1696401024,25009868629.025642
2018-09-25,228.32745361328125,1739533568,23327387771.445217
2018-09-26,218.64718627929688,2115279104,22342857545.547157
2018-09-27,215.439697265625,1747028480,22019534942.311142
2018-09-28,229.0412139892578,2022838144,23414405283.365757
2018-09-29,221.70501708984375,2008363520,22668968228.94082
2018-09-30,231.3294677734375,2201799680,23657737548.50237
2018-10-01,233.21995544433594,1757652992,23855852478.445736
2018-10-02,231.10009765625,1593412352,23643704718.715126
2018-10-03,226.4074249267578,1534897280,23168243632.199615
2018-10-04,220.4462127685547,1676627072,22562709804.07963
2018-10-05,222.2666473388672,1475277568,22753560915.1317
2018-10-06,227.5520782470703,1543512448,23299225466.35648
2018-10-07,225.43531799316406,1498313088,23087109195.290813
2018-10-08,226.50929260253906,1471279360,23201746333.452347
2018-10-09,229.7100830078125,1464211072,23534297242.262196
2018-10-10,227.61524963378906,1397664256,23324309565.609566
2018-10-11,225.609619140625,1375801472,23123377667.64648
2018-10-12,188.70675659179688,2161245696,19344966173.29177
2018-10-13,196.36390686035156,1457830656,20133928471.407223
2018-10-14,199.69129943847656,1156246528,20479177355.220295
2018-10-15,195.2704620361328,1166349184,20029798681.63995
2018-10-16,209.6280975341797,2855164416,21506787249.877075
2018-10-17,210.21731567382812,1526652672,21571524527.571266
2018-10-18,207.40386962890625,1435417216,21287050428.435062
2018-10-19,203.25674438476562,1359815424,20865562767.08719
2018-10-20,203.5147705078125,1259307392,20896182412.86598
2018-10-21,205.39048767089844,1230939392,21092979491.579937
2018-10-22,205.17413330078125,1185356928,21074931430.862476
2018-10-23,204.0164794921875,1324246272,20960149902.50117
2018-10-24,204.12693786621094,1230102272,20975699037.415936
2018-10-25,203.86785888671875,1098739968,20953232971.07534
2018-10-26,202.33566284179688,1091423488,20799852486.079712
2018-10-27,203.35623168945312,1155587840,20908930775.701454
2018-10-28,204.5097198486328,1081066624,21031676023.46617
2018-10-29,205.1737518310547,1117471360,21104132738.44757
2018-10-30,197.20278930664062,1510293888,20288262871.795662
2018-10-31,197.64942932128906,1361122688,20338193934.536797
2018-11-01,197.5365753173828,1436152960,20330640077.980732
2018-11-02,198.98170471191406,1330122496,20483398889.89372
2018-11-03,200.73963928222656,1444666112,20668403526.62113
2018-11-04,200.1577606201172,1299386112,20612531019.157764
2018-11-05,207.10028076171875,1739150976,21331687092.1796
2018-11-06,209.47439575195312,1607985664,21580495119.038967
2018-11-07,218.89857482910156,1852147072,22555822973.204308
2018-11-08,217.32723999023438,1914811520,22398363445.10372
2018-11-09,211.98690795898438,1758492928,21852262298.23618
2018-11-10,209.9749755859375,1542429184,21649119514.54132
2018-11-11,212.47857666015625,1368280704,21911583370.286255
2018-11-12,211.51321411132812,1498205312,21816330887.759235
2018-11-13,210.1488800048828,1436270464,21679873947.580097
2018-11-14,206.53427124023438,1598059392,21311159881.83197
2018-11-15,181.89927673339844,2599444480,18772870108.04831
2018-11-16,180.8646240234375,2631199232,18669711080.670086
2018-11-17,175.36026000976562,2001580416,18105076855.700752
2018-11-18,174.17518615722656,1822597248,17986209056.47304
2018-11-19,177.17947387695312,1803676160,18300028878.27758
2018-11-20,148.81065368652344,2729958400,15372912945.37311
2018-11-21,131.14218139648438,3142713088,13550292117.293762
2018-11-22,136.81100463867188,2671111680,14138789383.312769
2018-11-23,126.41915893554688,1786663936,13067360136.006584
2018-11-24,123.3044662475586,1977272832,12747891706.582693
2018-11-25,113.12646484375,1790380160,11697896649.011845
2018-11-26,116.34321594238281,2453774592,12032856392.690058
2018-11-27,107.91294860839844,2126646528,11163115973.064754
2018-11-28,110.19772338867188,2310100992,11401639628.144165
2018-11-29,122.72154998779297,2669154048,12699834276.825918
2018-11-30,117.728096299,2186868126.33,12185480810.971813
2018-12-01,113.397761799,2014869650.83,11739528046.106853
2018-12-02,118.268150864,2117390205.73,12246074288.014063
2018-12-03,116.378758099,1852744892.21,12052720214.163006
2018-12-04,108.803159312,1784233687.95,11270288786.022657
2018-12-05,110.335517946,1758797035.65,11431187150.859816
2018-12-06,102.450592687,1960962140.38,10616297357.416742
2018-12-07,91.649834213,2301226432.93,9498889689.577068
2018-12-08,93.4100783452,2546348158.31,9683151968.612123
2018-12-09,92.0354326922,1832989067.63,9542449873.006485
2018-12-10,94.9921705261,1859089866.07,9850870958.683578
2018-12-11,91.5789373141,1730395780.71,9498747165.072397
2018-12-12,88.610703388,1699991291.34,9192589245.2731
2018-12-13,90.6552290496,1519865888.44,9406469643.544949
2018-12-14,86.6303531913,1744517944.09,8990556559.13584
2018-12-15,84.279694394,1630073513.99,8748240711.12342
2018-12-16,84.4694065515,1488347924.31,8769607065.256662
2018-12-17,85.3821119977,1561291862.88,8866029607.23652
2018-12-18,95.1080428852,2107257660.72,9877778326.750349
2018-12-19,101.683846357,2282716227.71,10562650296.159555
2018-12-20,101.090438108,2436837723.15,10502908717.293434
2018-12-21,115.83540173,3045905219.8,12037034029.766863
2018-12-22,109.45594093,2650026408.83,11376169803.618591
2018-12-23,117.273897972,2342594514.32,12190954872.851755
2018-12-24,130.641669901,3558535559.48,13583037878.264086
2018-12-25,140.997589037,4429132548.47,14662447922.599985
2018-12-26,129.888822727,3284292207.27,13509714707.147457
2018-12-27,131.92358466,2685369810.9,13723887588.422085
2018-12-28,116.898198052,2598762560.81,12163026604.144897
2018-12-29,138.46878261,3138048849.88,14410030608.78795
2018-12-30,137.627462564,3170698860.45,14325112811.647663
2018-12-31,140.031074433,2627402285.91,14577932771.752138
2019-01-01,133.418144908,2350205496.46,13892031587.491316
2019-01-02,141.519516951,2295759986.35,14738229091.217573
2019-01-03,155.196037793,3306215743.13,16165503412.353306
2019-01-04,148.912894276,2623482078.25,15513710661.73015
2019-01-05,154.337419842,3095452978.08,16081589441.507414
2019-01-06,155.804227981,3319915912.71,16237236866.33314
2019-01-07,157.80948734,3208822209.97,16449025838.973196
2019-01-08,151.967542981,2689155219.73,15842842431.804241
2019-01-09,150.5546946,2418886687.56,15698228787.54435
2019-01-10,150.843510345,2343872520.73,15731058904.765198
2019-01-11,127.813962146,3378800947.81,13331649145.996675
2019-01-12,127.528082611,2606916559.24,13304102402.503191
2019-01-13,125.90722966,2169559435.97,13137238653.244032
2019-01-14,116.97909648,2229613869.44,12207772317.620222
2019-01-15,129.172690653,2756282572.76,13482605588.930473
2019-01-16,121.809242251,2712040953.83,12716214642.957468
2019-01-17,123.573540063,2706621441.76,12902576954.711142
2019-01-18,123.654651715,2532819878.71,12913233742.903307
2019-01-19,121.614427217,2220904739.52,12702338000.988623
2019-01-20,124.632400648,2878297632.56,13019799097.659668
2019-01-21,119.636456665,3282680543.34,12500023524.217134
2019-01-22,117.11075621,2354677829.03,12238018685.59937
2019-01-23,118.713816943,2420299173.21,12407446514.809298
2019-01-24,117.462784971,2412345988.01,12278545553.948729
2019-01-25,117.594952273,2364911290.12,12294254248.6622
2019-01-26,116.373526343,2489580166.36,12168428593.568256
2019-01-27,116.510314866,2348515583.85,12184594599.159096
2019-01-28,113.285232063,2717275674.37,11849114115.275366
2019-01-29,106.721953365,3306499654.94,11164268128.265669
2019-01-30,105.407204612,2830165358.25,11028362764.574211
2019-01-31,108.900771037,2811387017.92,11395574043.268038
2019-02-01,107.147683721,2648072028.35,11213806234.990541
2019-02-02,107.466413449,2469617682.18,11248808312.51741
2019-02-03,110.490318017,2323634677.56,11567052751.348658
2019-02-04,107.625821506,2442586377.14,11268811996.76725
2019-02-05,107.628166134,2423239514.98,11270712805.748291
2019-02-06,107.56930183,2445678586.04,11266209058.720552
2019-02-07,104.835777289,2530704554.95,10981518913.520681
2019-02-08,104.64504714,2275093585.15,10963150470.007605
2019-02-09,119.214112324,3595985273.13,12491325267.639639
2019-02-10,119.408964279,2806632296.99,12513573147.90901
2019-02-11,124.871533617,3081640561.47,13087699616.690145
2019-02-12,121.178576446,3118300836.85,12702235247.558083
2019-02-13,122.544287348,3059836469.27,12847029329.6686
2019-02-14,122.416986985,3307701451.58,12835281832.382044
2019-02-15,121.45369483,3260616530.51,12735871476.191853
2019-02-16,122.396455412,2957583798.53,12836330907.544867
2019-02-17,123.182083354,2834003686.27,12920355294.027979
2019-02-18,133.03254869,4162212599.01,13955286294.168228
2019-02-19,146.398819478,5279564809.53,15359373911.01196
2019-02-20,145.172723184,5259891044.91,15232700148.110374
2019-02-21,149.352326643,4386751167.33,15673262385.360874
2019-02-22,146.07325688,3879856885.02,15331101658.305973
2019-02-23,148.676621979,3637233299.8,15606312015.069418
2019-02-24,158.902409425,4432078216.52,16681863328.652294
2019-02-25,135.499726931,5908770252.58,14226818125.576382
2019-02-26,139.646094554,4767792396.31,14664036512.263945
2019-02-27,138.029574485,3708251230.06,14496151556.337322
2019-02-28,136.283079925,4384486346.33,14314574404.708902
2019-03-01,136.836239742,4425728831.72,14374571374.664469
2019-03-02,136.350082226,3638866926.75,14326129237.22745
2019-03-03,134.78612266,3634502093.6,14164562612.40161
2019-03-04,132.157875583,3324391821.54,13891057136.318466
2019-03-05,127.792953672,3888359086.98,13434876510.205917
2019-03-06,137.958743981,4738016662.48,14506455611.866838
2019-03-07,138.942376525,4536212655.24,14606954826.213171
2019-03-08,138.311360652,4312876108.17,14542508737.10061
2019-03-09,134.887551913,4644749621.09,14184354540.300404
2019-03-10,138.180498896,4977621319.74,14532501838.440304
2019-03-11,136.849534965,4548776551.24,14394417058.42668
2019-03-12,134.012840654,4659176968.08,14097854969.951847
2019-03-13,134.611777916,4664410987.38,14162698465.132154
2019-03-14,133.203901165,4239947281.63,14016383522.48364
2019-03-15,133.567152422,4453147204.25,14056426620.91284
2019-03-16,137.911959856,4452599765.28,14515538568.550001
