date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily,price_eth,discount_pct,steth_usd,eth_usd
2024-12-23 00:00:00+00:00,110,20401.58609119937,65125,323.0,38711.37098633064,65125,64646.0,479.0,46437.03725826927,2.9363636363636365,0.9980912022469044,0.1908797753095714,3270.8,3277.055235670619
2024-12-24 00:00:00+00:00,113,22772.6326398972,65238,167.0,13465.99143688659,65238,64813.0,425.0,55743.67846128158,1.4778761061946903,0.9981281569072472,0.1871843092752789,3412.69,3419.09
2024-12-25 00:00:00+00:00,129,24958.7076029796,65367,187.0,34156.30988246246,65367,65000.0,367.0,46546.07618179917,1.449612403100775,0.9997981517229316,0.0201848277068483,3491.3,3492.0048551635296
2024-12-26 00:00:00+00:00,152,23911.57974991903,65519,222.0,42567.34632904279,65519,65222.0,297.0,27890.30960267596,1.4605263157894737,0.9992016837755688,0.0798316224431161,3491.64,3494.4296598926258
2024-12-27 00:00:00+00:00,129,15846.557520811046,65648,96.0,15942.322830976454,65648,65318.0,330.0,27794.54429250956,0.7441860465116279,0.998922151733414,0.1077848266585856,3327.12,3330.71
2024-12-28 00:00:00+00:00,108,14204.69299499248,65756,45.0,7867.365633345719,65756,65363.0,393.0,34131.871654156595,0.4166666666666667,0.9990199733047942,0.0980026695205804,3323.18,3326.44
2024-12-29 00:00:00+00:00,143,14679.96711530234,65899,148.0,15504.35410102969,65899,65511.0,388.0,33307.48466842808,1.034965034965035,0.9990199733047942,0.0980026695205804,3323.18,3326.44
2024-12-30 00:00:00+00:00,171,82313.4847177719,66070,75.0,9225.069360719275,66070,65586.0,484.0,106395.9000254795,0.4385964912280701,0.9987016901904484,0.1298309809551479,3346.16,3350.51
2024-12-31 00:00:00+00:00,96,27271.58716791824,66166,252.0,70017.96848392121,66166,65838.0,328.0,63649.51870947704,2.625,0.998931108610084,0.1068891389915949,3355.03,3358.62
2025-01-01 00:00:00+00:00,65,4530.787914399938,66231,20.0,17854.67129817162,66231,65858.0,373.0,50325.63532570377,0.3076923076923077,0.9998836303742626,0.0116369625737355,3351.0,3351.39
2025-01-02 00:00:00+00:00,103,4694.626312298874,66334,38.0,9439.142913064405,66334,65896.0,438.0,45581.11872493848,0.3689320388349514,0.9990706343575608,0.0929365642439061,3448.01,3451.2174429160327
2025-01-03 00:00:00+00:00,115,20288.81103154001,66449,21.0,9817.45276800947,66449,65917.0,532.0,56052.47698847018,0.1826086956521739,0.998857984474834,0.1142015525165907,3602.0,3606.118243019112
2025-01-04 00:00:00+00:00,97,4431.58712320741,66546,48.0,15577.158847511671,66546,65965.0,581.0,44906.90526416712,0.4948453608247423,0.9995099022553806,0.0490097744619388,3655.03,3656.822200312848
2025-01-05 00:00:00+00:00,82,5411.576336870267,66628,36.0,4132.893129639602,66628,66001.0,627.0,46185.58847139776,0.4390243902439024,0.999023219852575,0.0976780147424971,3630.84,3634.39
2025-01-06 00:00:00+00:00,86,9064.278125565084,66714,159.0,8872.818306879864,66714,66160.0,554.0,46377.04829008319,1.848837209302325,0.9991450828030692,0.085491719693076,3686.19,3689.344083702552
2025-01-07 00:00:00+00:00,84,5434.232854937153,66798,4.0,4000.0,66798,66164.0,634.0,47811.28114501946,0.0476190476190476,0.9991450828030692,0.085491719693076,3686.19,3689.344083702552
2025-01-08 00:00:00+00:00,72,3546.80682889894,66870,60.0,8533.098290157377,66870,66224.0,646.0,42824.98968376219,0.8333333333333334,0.9994170890551812,0.058291094481877,3377.62,3379.59
2025-01-09 00:00:00+00:00,126,25440.851990321185,66996,470.0,33340.62368368116,66996,66694.0,302.0,34925.21799040213,3.73015873015873,0.9987870063876058,0.1212993612394242,3219.52,3223.43
2025-01-10 00:00:00+00:00,89,13353.878347816322,67085,113.0,24191.173049754783,67085,66807.0,278.0,24087.923288462684,1.2696629213483146,0.9987870063876058,0.1212993612394242,3219.52,3223.43
2025-01-11 00:00:00+00:00,121,16685.716786738827,67206,116.0,16716.209606324082,67206,66923.0,283.0,24057.430468877777,0.9586776859504132,0.999886766006543,0.0113233993456973,3267.2,3267.57
2025-01-12 00:00:00+00:00,101,6496.734914021035,67307,35.0,3136.974278689355,67307,66958.0,349.0,27417.191104210917,0.3465346534653465,0.999886766006543,0.0113233993456973,3267.2,3267.57
2025-01-13 00:00:00+00:00,100,18380.54560118617,67407,33.0,9666.246441237192,67407,66991.0,416.0,36131.490264158696,0.33,0.999283246260392,0.0716753739607889,3263.0,3265.3404449750287
2025-01-14 00:00:00+00:00,110,11041.00485540484,67517,185.0,14652.547029545623,67517,67176.0,341.0,32519.948090018705,1.681818181818182,0.9988841903872968,0.11158096127033,3132.6356630861046,3136.134992657647
2025-01-15 00:00:00+00:00,123,32946.18501762661,67640,18.0,4704.411911884884,67640,67194.0,446.0,60761.72119576112,0.1463414634146341,0.9981572433138032,0.1842756686196822,3218.37,3224.311621799453
2025-01-16 00:00:00+00:00,99,4571.52420518384,67739,85.0,10072.489337449972,67739,67279.0,460.0,55260.75606349483,0.8585858585858586,0.9981572433138032,0.1842756686196822,3218.37,3224.311621799453
2025-01-17 00:00:00+00:00,120,5814.865953356681,67859,18.0,5712.167486274698,67859,67297.0,562.0,55363.45453057624,0.15,0.9990169716071152,0.0983028392884666,3302.86,3306.11
2025-01-18 00:00:00+00:00,144,20656.222459859007,68003,70.0,24297.46882313429,68003,67367.0,636.0,51722.20816729963,0.4861111111111111,0.9990169716071152,0.0983028392884666,3302.86,3306.11
2025-01-19 00:00:00+00:00,182,27931.4951424597,68185,313.0,25535.98938792846,68185,67680.0,505.0,54117.71392183192,1.71978021978022,0.9988515440381251,0.1148455961874739,3302.8,3306.5974815912537
2025-01-20 00:00:00+00:00,127,18549.749571769244,68312,107.0,12378.259412936024,68312,67787.0,525.0,60289.20408066362,0.84251968503937,0.9995391776812542,0.0460822318745779,3210.17,3211.65
2025-01-21 00:00:00+00:00,104,11242.241783864103,68416,101.0,11030.293466706771,68416,67888.0,528.0,60501.152397820726,0.971153846153846,1.0004273289325265,-0.0427328932526283,3278.79,3277.389476653469
2025-01-22 00:00:00+00:00,177,21148.06360640805,68593,182.0,30121.634165351967,68593,68070.0,523.0,51527.58183887601,1.0282485875706215,0.996855541447118,0.3144458552881923,3316.62,3327.081871045548
2025-01-23 00:00:00+00:00,150,47787.185235816025,68743,122.0,17387.964637560362,68743,68192.0,551.0,81926.80243713036,0.8133333333333334,0.9983045874959466,0.1695412504053361,3232.66,3238.15
2025-01-24 00:00:00+00:00,125,23214.987448203603,68868,93.0,11438.510844600823,68868,68285.0,583.0,93703.27904073337,0.744,0.9983045874959466,0.1695412504053361,3232.66,3238.15
2025-01-25 00:00:00+00:00,137,16949.94434466585,69005,74.0,10474.594381375851,69005,68359.0,646.0,100178.62900402395,0.5401459854014599,0.9986893840104848,0.1310615989515096,3307.08,3311.42
2025-01-26 00:00:00+00:00,118,10794.567412035212,69123,97.0,13018.771678775818,69123,68456.0,667.0,97954.42473728396,0.8220338983050848,0.9983877111496248,0.1612288850375121,3312.4,3317.7491699951247
