date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily
2024-09-02 00:00:00+00:00,101,14293.602938367323,51131,93.0,11763.969403507135,51131,51051.0,80.0,6968.42892734427,0.9207920792079208
2024-09-03 00:00:00+00:00,84,3385.8412705500764,51215,94.0,7028.966312498272,51215,51145.0,70.0,3325.30388539657,1.119047619047619
2024-09-04 00:00:00+00:00,106,14754.356666594724,51321,113.0,7831.372440648608,51321,51258.0,63.0,10248.288111343049,1.0660377358490567
2024-09-05 00:00:00+00:00,98,9131.53236688446,51419,45.0,7028.631022430102,51419,51303.0,116.0,12351.189455797896,0.45918367346938777
2024-09-06 00:00:00+00:00,68,15505.634263478978,51487,23.0,4003.495003741571,51487,51326.0,161.0,23853.328715535812,0.3382352941176471
2024-09-07 00:00:00+00:00,91,23475.74772355835,51578,83.0,8167.328624106825,51578,51409.0,169.0,39161.747814986855,0.9120879120879121
2024-09-08 00:00:00+00:00,76,3568.2740036273703,51654,50.0,8772.126517137669,51654,51459.0,195.0,33957.89530147705,0.6578947368421053
2024-09-09 00:00:00+00:00,85,25028.985909972824,51739,53.0,26109.203909396507,51739,51512.0,227.0,32877.67730205413,0.6235294117647059
2024-09-10 00:00:00+00:00,95,27707.49941216977,51834,162.0,21692.788794978514,51834,51674.0,160.0,38892.38791924529,1.7052631578947368
2024-09-11 00:00:00+00:00,72,6478.660292523834,51906,120.0,27385.32300430097,51906,51794.0,112.0,17985.725207468495,1.6666666666666667
2024-09-12 00:00:00+00:00,97,24698.20844765742,52003,7.0,7000.0,52003,51801.0,202.0,35683.93365512602,0.07216494845360824
2024-09-13 00:00:00+00:00,76,3801.815515978658,52079,75.0,10522.060920729871,52079,51876.0,203.0,28963.68825037405,0.9868421052631579
2024-09-14 00:00:00+00:00,71,7842.61279011267,52150,55.0,5223.9619311863125,52150,51931.0,219.0,31582.339109299704,0.7746478873239436
2024-09-15 00:00:00+00:00,61,3476.7676193167176,52211,15.0,4622.173498902837,52211,51946.0,265.0,30436.9332297137,0.2459016393442623
2024-09-16 00:00:00+00:00,88,3499.1623433165164,52299,2.0,2000.0,52299,51948.0,351.0,31936.095573030412,0.022727272727272728
2024-09-17 00:00:00+00:00,61,2215.4721680519942,52360,3.0,3000.0,52360,51951.0,409.0,31151.56774108205,0.04918032786885246
2024-09-18 00:00:00+00:00,81,7808.115549614795,52441,64.0,10428.543126015134,52441,52015.0,426.0,28531.14016468171,0.7901234567901234
2024-09-19 00:00:00+00:00,81,14299.790116094084,52522,438.0,30620.539438222386,52522,52453.0,69.0,12210.390842553228,5.407407407407407
2024-09-20 00:00:00+00:00,72,6560.750998775184,52594,77.0,12306.74693583932,52594,52530.0,64.0,6464.394905488938,1.0694444444444444
2024-09-21 00:00:00+00:00,80,7283.345627829986,52674,53.0,5148.486812334966,52674,52583.0,91.0,8599.253720984794,0.6625
2024-09-22 00:00:00+00:00,60,5062.1197389262015,52734,43.0,4464.124193770363,52734,52626.0,108.0,9197.249266140163,0.7166666666666667
2024-09-23 00:00:00+00:00,81,3396.4788488685776,52815,82.0,7519.572018472835,52815,52708.0,107.0,5074.156096536666,1.0123456790123457
2024-09-24 00:00:00+00:00,95,5167.951192250821,52910,146.0,7489.118505508765,52910,52854.0,56.0,2752.9887832785025,1.5368421052631578
2024-09-25 00:00:00+00:00,81,6755.341729305261,52991,89.0,6514.071349400219,52991,52943.0,48.0,2994.2591631840914,1.0987654320987654
2024-09-26 00:00:00+00:00,129,33378.18627484979,53120,73.0,7936.315482592545,53120,53016.0,104.0,28436.12995544169,0.5658914728682171
2024-09-27 00:00:00+00:00,115,35221.77626464366,53235,122.0,28662.34765124453,53235,53138.0,97.0,34995.55856884085,1.0608695652173914
2024-09-28 00:00:00+00:00,72,3235.1089009856914,53307,17.0,17000.0,53307,53155.0,152.0,21230.667469826527,0.2361111111111111
2024-09-29 00:00:00+00:00,85,5197.327453821369,53392,63.0,14335.075508593303,53392,53218.0,174.0,12092.919415053912,0.7411764705882353
2024-09-30 00:00:00+00:00,99,13077.819667727075,53491,213.0,17170.986776328133,53491,53431.0,60.0,7999.752306452952,2.1515151515151514
2024-10-01 00:00:00+00:00,96,13976.07229831375,53587,95.0,11050.214995489412,53587,53526.0,61.0,10925.609609276988,0.9895833333333334
2024-10-02 00:00:00+00:00,95,28889.112898079784,53682,102.0,16438.717242375234,53682,53628.0,54.0,23376.00526498165,1.0736842105263158
2024-10-03 00:00:00+00:00,109,49039.41060045662,53791,30.0,11227.834752640432,53791,53658.0,133.0,61187.58111279737,0.27522935779816515
2024-10-04 00:00:00+00:00,113,52403.20689510624,53904,6.0,6000.0,53904,53664.0,240.0,107590.78800790384,0.05309734513274336
2024-10-05 00:00:00+00:00,81,2430.6240802097996,53985,5.0,5000.0,53985,53669.0,316.0,105021.41208811384,0.06172839506172839
2024-10-06 00:00:00+00:00,108,38804.20902022027,54093,47.0,4806.245746324306,54093,53716.0,377.0,139019.37536200974,0.4351851851851852
2024-10-07 00:00:00+00:00,63,3103.986483878161,54156,139.0,62723.60536223122,54156,53855.0,301.0,79399.75648365729,2.2063492063492065
2024-10-08 00:00:00+00:00,75,25599.859332022785,54231,197.0,51633.68452360923,54231,54052.0,179.0,53365.93129207101,2.6266666666666665
2024-10-09 00:00:00+00:00,71,11682.742004619673,54302,23.0,23000.000000000004,54302,54075.0,227.0,42048.67329669092,0.323943661971831
2024-10-10 00:00:00+00:00,86,4377.831019257471,54388,120.0,7835.753812378388,54388,54195.0,193.0,38590.75050356984,1.3953488372093024
2024-10-11 00:00:00+00:00,69,5660.628690051321,54457,220.0,39607.76157433999,54457,54415.0,42.0,4643.617619280703,3.1884057971014492
2024-10-12 00:00:00+00:00,101,6587.390751549612,54558,93.0,8503.351262968235,54558,54508.0,50.0,2727.657107862644,0.9207920792079208
2024-10-13 00:00:00+00:00,87,4274.32966782307,54645,83.0,4143.8985140785735,54645,54591.0,54.0,2858.088261607103,0.9540229885057471
2024-10-14 00:00:00+00:00,105,14776.43242311438,54750,93.0,4922.86915885505,54750,54684.0,66.0,12711.651525867172,0.8857142857142857
2024-10-15 00:00:00+00:00,90,5141.586387286731,54840,101.0,13898.589009698368,54840,54785.0,55.0,3954.6489034555852,1.1222222222222222
2024-10-16 00:00:00+00:00,115,34080.50027271023,54955,93.0,4975.352349488375,54955,54878.0,77.0,33059.7968266774,0.808695652173913
2024-10-17 00:00:00+00:00,118,53784.37916008575,55073,114.0,35387.21239618268,55073,54992.0,81.0,51456.96359058004,0.9661016949152542
2024-10-18 00:00:00+00:00,114,48943.09388290173,55187,14.0,11017.346139592768,55187,55006.0,181.0,89382.71133388858,0.12280701754385964
2024-10-19 00:00:00+00:00,79,3992.682458973658,55266,26.0,26000.0,55266,55032.0,234.0,67375.39379286207,0.3291139240506329
2024-10-20 00:00:00+00:00,80,904.9831844891164,55346,10.0,10000.0,55346,55042.0,304.0,58280.376977351494,0.125
2024-10-21 00:00:00+00:00,95,4606.721211218828,55441,64.0,22933.394037276183,55441,55106.0,335.0,39953.704151294194,0.6736842105263158
2024-10-22 00:00:00+00:00,91,11112.355255980568,55532,139.0,32711.68067156281,55532,55245.0,287.0,18354.37873571273,1.5274725274725274
2024-10-23 00:00:00+00:00,94,5218.771150107973,55626,321.0,20539.36096143677,55626,55566.0,60.0,3033.788924383931,3.4148936170212765
2024-10-24 00:00:00+00:00,145,19972.23104635561,55771,109.0,5387.6471898156,55771,55675.0,96.0,17618.37278092373,0.7517241379310344
2024-10-25 00:00:00+00:00,116,11689.362211364349,55887,127.0,22405.01495250125,55887,55802.0,85.0,6902.720039786771,1.0948275862068966
2024-10-26 00:00:00+00:00,125,12803.607950940166,56012,140.0,16773.281995792542,56012,55942.0,70.0,2933.0459949336946,1.12
2024-10-27 00:00:00+00:00,134,12908.225242602923,56146,123.0,6700.019649756847,56146,56065.0,81.0,9141.251587779261,0.917910447761194
2024-10-28 00:00:00+00:00,134,25654.833921217254,56280,132.0,16500.295928872103,56280,56197.0,83.0,18295.78958012443,0.9850746268656716
2024-10-29 00:00:00+00:00,128,5476.725157870411,56408,49.0,7222.523135693534,56408,56246.0,162.0,16549.991602300666,0.3828125
2024-10-30 00:00:00+00:00,75,4392.122428073233,56483,11.0,7338.212422887547,56483,56257.0,226.0,13603.90160748642,0.14666666666666667
2024-10-31 00:00:00+00:00,88,6184.908771382142,56571,257.0,15152.375619619566,56571,56514.0,57.0,4636.434759248979,2.9204545454545454
2024-11-01 00:00:00+00:00,168,9124.792967514064,56739,127.0,5813.64844178913,56739,56641.0,98.0,7947.579284974374,0.7559523809523809
2024-11-02 00:00:00+00:00,92,4343.089288026073,56831,50.0,3710.589804520367,56831,56691.0,140.0,8580.078768479638,0.5434782608695652
2024-11-03 00:00:00+00:00,103,6320.152189339204,56934,121.0,7976.765167429459,56934,56812.0,122.0,6923.465790390037,1.174757281553398
2024-11-04 00:00:00+00:00,105,6524.300237414962,57039,78.0,5554.896341853584,57039,56890.0,149.0,7892.86968595162,0.7428571428571429
2024-11-05 00:00:00+00:00,89,13094.923264098046,57128,154.0,8483.318856172424,57128,57044.0,84.0,12504.47409387771,1.7303370786516854
2024-11-06 00:00:00+00:00,115,8256.235223980904,57243,88.0,13525.524104380747,57243,57132.0,111.0,7235.185213477351,0.7652173913043478
2024-11-07 00:00:00+00:00,142,13063.256461957766,57385,178.0,12926.169558585398,57385,57310.0,75.0,7372.272116849199,1.2535211267605635
2024-11-08 00:00:00+00:00,178,27987.814339563458,57563,148.0,13985.159552597124,57563,57458.0,105.0,21374.92690381501,0.8314606741573034
2024-11-09 00:00:00+00:00,171,13830.620596070361,57734,175.0,25353.16038880696,57734,57633.0,101.0,9852.387111078948,1.023391812865497
2024-11-10 00:00:00+00:00,211,9230.211732693273,57945,144.0,11798.4990984775,57945,57777.0,168.0,7284.099745294079,0.6824644549763034
2024-11-11 00:00:00+00:00,225,15541.355484544387,58170,209.0,9414.004062363112,58170,57986.0,184.0,13411.451167475432,0.9288888888888889
2024-11-12 00:00:00+00:00,237,15414.936136218023,58407,253.0,19131.94974876589,58407,58239.0,168.0,9694.437554927543,1.0675105485232068
2024-11-13 00:00:00+00:00,196,32755.99720742114,58603,191.0,12740.219408741114,58603,58430.0,173.0,29710.2153536072,0.9744897959183674
2024-11-14 00:00:00+00:00,143,5738.836119403668,58746,34.0,11733.719972728124,58746,58464.0,282.0,23715.331500283442,0.23776223776223776
2024-11-15 00:00:00+00:00,145,9607.156713594779,58891,94.0,12568.634240591322,58891,58558.0,333.0,20753.853973287158,0.6482758620689655
2024-11-16 00:00:00+00:00,189,13392.977617533079,59080,4.0,4000.0,59080,58562.0,518.0,30146.831590820104,0.021164021164021163
2024-11-17 00:00:00+00:00,171,9988.155255358293,59251,287.0,14588.323453632294,59251,58849.0,402.0,25546.663392546587,1.6783625730994152
2024-11-18 00:00:00+00:00,181,16832.29349205559,59432,316.0,18685.98743485293,59432,59165.0,267.0,23692.969449749216,1.7458563535911602
2024-11-19 00:00:00+00:00,165,24030.044957762602,59597,208.0,21015.333365018287,59597,59373.0,224.0,26707.68104249332,1.2606060606060605
2024-11-20 00:00:00+00:00,209,24099.637450068018,59806,280.0,32185.73574015332,59806,59653.0,153.0,18621.58275240846,1.3397129186602872
2024-11-21 00:00:00+00:00,223,15849.88641175023,60029,132.0,17559.31677268887,60029,59785.0,244.0,16912.152391470037,0.5919282511210763
2024-11-22 00:00:00+00:00,276,26730.883939901978,60305,330.0,32898.81141717062,60305,60115.0,190.0,10744.224914201535,1.1956521739130435
2024-11-23 00:00:00+00:00,239,13701.131225008807,60544,266.0,11876.009261259014,60544,60381.0,163.0,12569.346877951175,1.112970711297071
2024-11-24 00:00:00+00:00,236,8288.120983351935,60780,241.0,15582.547769468025,60780,60622.0,158.0,5274.920091834851,1.021186440677966
2024-11-25 00:00:00+00:00,196,14940.585136792724,60976,229.0,11169.457480312263,60976,60851.0,125.0,9046.047748315148,1.1683673469387754
2024-11-26 00:00:00+00:00,139,9122.196101449468,61115,150.0,11744.04209896006,61115,61001.0,114.0,6424.20175080467,1.079136690647482
2024-11-27 00:00:00+00:00,152,7750.074891954819,61267,158.0,8638.719099727487,61267,61159.0,108.0,5535.557543031871,1.0394736842105263
2024-11-28 00:00:00+00:00,164,10645.442880610712,61431,170.0,9452.096077210965,61431,61329.0,102.0,6728.9043464316055,1.0365853658536586
2024-11-29 00:00:00+00:00,152,7323.760892248702,61583,123.0,10755.549670475368,61583,61452.0,131.0,3297.115568204783,0.8092105263157895
2024-11-30 00:00:00+00:00,172,9750.35990686951,61755,191.0,5314.501106682448,61755,61643.0,112.0,7732.97436839249,1.1104651162790697
2024-12-01 00:00:00+00:00,180,15717.698426004546,61935,138.0,11504.712545086904,61935,61781.0,154.0,11945.96024931036,0.7666666666666667
2024-12-02 00:00:00+00:00,144,11735.89436251252,62079,201.0,14582.430623827957,62079,61982.0,97.0,9099.423987995833,1.3958333333333333
2024-12-03 00:00:00+00:00,134,16486.993280784467,62213,138.0,11520.165795115014,62213,62120.0,93.0,14066.251473665237,1.0298507462686568
2024-12-04 00:00:00+00:00,166,16764.439812900186,62379,154.0,16529.489723279316,62379,62274.0,105.0,14301.201563285664,0.927710843373494
2024-12-05 00:00:00+00:00,227,25273.872522841044,62606,178.0,20049.136448812784,62606,62452.0,154.0,19525.937637312338,0.7841409691629956
2024-12-06 00:00:00+00:00,192,23710.566889710582,62798,171.0,20895.86160026882,62798,62623.0,175.0,22340.64292675443,0.890625
2024-12-07 00:00:00+00:00,177,7704.249478612925,62975,93.0,10777.018497138784,62975,62716.0,259.0,19267.87390822731,0.5254237288135594
2024-12-08 00:00:00+00:00,188,4931.653951740828,63163,62.0,6439.364790111591,63163,62778.0,385.0,17760.163069857284,0.32978723404255317
2024-12-09 00:00:00+00:00,107,12612.983928944497,63270,21.0,5133.197994174667,63270,62799.0,471.0,25239.949004627764,0.19626168224299065
2024-12-10 00:00:00+00:00,124,51228.367458307715,63394,142.0,6257.800195183746,63394,62941.0,453.0,70210.51626775227,1.1451612903225807
2024-12-11 00:00:00+00:00,91,6685.186086520568,63485,244.0,8896.841288398813,63485,63185.0,300.0,67998.86106587388,2.681318681318681
2024-12-12 00:00:00+00:00,117,14973.260447838427,63602,110.0,19929.681490387957,63602,63295.0,307.0,63042.440023325384,0.9401709401709402
2024-12-13 00:00:00+00:00,108,7000.561281093415,63710,58.0,21512.201307899995,63710,63353.0,357.0,48530.79999651946,0.5370370370370371
2024-12-14 00:00:00+00:00,145,9047.3610362711,63855,8.0,5815.46400326338,63855,63361.0,494.0,51762.69702952728,0.05517241379310345
2024-12-15 00:00:00+00:00,157,7561.594966939679,64012,13.0,7857.386836974139,64012,63374.0,638.0,51466.90515949391,0.08280254777070063
2024-12-16 00:00:00+00:00,243,77591.39444772128,64255,188.0,22603.96049208204,64255,63562.0,693.0,106454.33911513351,0.7736625514403292
2024-12-17 00:00:00+00:00,185,37917.84330929072,64440,157.0,12744.693433899209,64440,63719.0,721.0,131627.48899052478,0.8486486486486486
2024-12-18 00:00:00+00:00,132,23172.526951218264,64572,147.0,10845.693619880902,64572,63866.0,706.0,143954.32232186198,1.1136363636363635
2024-12-19 00:00:00+00:00,94,7192.210157080195,64666,0.0,0.0,64666,63866.0,800.0,151146.5324789416,0.0
2024-12-20 00:00:00+00:00,83,4428.4081137383655,64749,10.0,10000.0,64749,63876.0,873.0,145574.94059268013,0.12048192771084337
2024-12-21 00:00:00+00:00,125,20271.702403676118,64874,40.0,40000.0,64874,63916.0,958.0,125846.64299635589,0.32
2024-12-22 00:00:00+00:00,141,11742.937616837822,65015,407.0,72842.75845979288,65015,64323.0,692.0,64746.82215340063,2.8865248226950353
2024-12-23 00:00:00+00:00,110,20401.586091199366,65125,323.0,38711.37098633064,65125,64646.0,479.0,46437.037258269265,2.9363636363636365
2024-12-24 00:00:00+00:00,113,22772.632639897198,65238,167.0,13465.99143688659,65238,64813.0,425.0,55743.67846128158,1.4778761061946903
2024-12-25 00:00:00+00:00,129,24958.7076029796,65367,187.0,34156.30988246246,65367,65000.0,367.0,46546.07618179917,1.449612403100775
2024-12-26 00:00:00+00:00,152,23911.57974991903,65519,222.0,42567.34632904279,65519,65222.0,297.0,27890.30960267596,1.4605263157894737
2024-12-27 00:00:00+00:00,129,15846.557520811046,65648,96.0,15942.322830976454,65648,65318.0,330.0,27794.544292509556,0.7441860465116279
2024-12-28 00:00:00+00:00,108,14204.69299499248,65756,45.0,7867.365633345719,65756,65363.0,393.0,34131.871654156595,0.4166666666666667
2024-12-29 00:00:00+00:00,143,14679.96711530234,65899,148.0,15504.35410102969,65899,65511.0,388.0,33307.48466842808,1.034965034965035
2024-12-30 00:00:00+00:00,171,82313.4847177719,66070,75.0,9225.069360719275,66070,65586.0,484.0,106395.9000254795,0.43859649122807015
2024-12-31 00:00:00+00:00,96,27271.58716791824,66166,252.0,70017.96848392121,66166,65838.0,328.0,63649.51870947704,2.625
2025-01-01 00:00:00+00:00,65,4530.787914399938,66231,20.0,17854.67129817162,66231,65858.0,373.0,50325.63532570377,0.3076923076923077
2025-01-02 00:00:00+00:00,103,4694.626312298874,66334,38.0,9439.142913064405,66334,65896.0,438.0,45581.11872493848,0.36893203883495146
2025-01-03 00:00:00+00:00,115,20288.811031540015,66449,21.0,9817.45276800947,66449,65917.0,532.0,56052.47698847018,0.1826086956521739
2025-01-04 00:00:00+00:00,97,4431.58712320741,66546,48.0,15577.158847511671,66546,65965.0,581.0,44906.905264167115,0.4948453608247423
2025-01-05 00:00:00+00:00,82,5411.576336870267,66628,36.0,4132.893129639602,66628,66001.0,627.0,46185.58847139776,0.43902439024390244
2025-01-06 00:00:00+00:00,86,9064.278125565084,66714,159.0,8872.818306879864,66714,66160.0,554.0,46377.048290083185,1.8488372093023255
2025-01-07 00:00:00+00:00,84,5434.232854937153,66798,4.0,4000.0,66798,66164.0,634.0,47811.28114501946,0.047619047619047616
2025-01-08 00:00:00+00:00,72,3546.8068288989402,66870,60.0,8533.098290157377,66870,66224.0,646.0,42824.98968376219,0.8333333333333334
2025-01-09 00:00:00+00:00,126,25440.851990321185,66996,470.0,33340.62368368116,66996,66694.0,302.0,34925.21799040213,3.7301587301587302
2025-01-10 00:00:00+00:00,89,13353.878347816322,67085,113.0,24191.173049754783,67085,66807.0,278.0,24087.923288462684,1.2696629213483146
2025-01-11 00:00:00+00:00,121,16685.716786738827,67206,116.0,16716.209606324082,67206,66923.0,283.0,24057.430468877777,0.9586776859504132
2025-01-12 00:00:00+00:00,101,6496.734914021035,67307,35.0,3136.974278689355,67307,66958.0,349.0,27417.191104210913,0.3465346534653465
2025-01-13 00:00:00+00:00,100,18380.545601186175,67407,33.0,9666.246441237192,67407,66991.0,416.0,36131.490264158696,0.33
2025-01-14 00:00:00+00:00,110,11041.004855404839,67517,185.0,14652.547029545623,67517,67176.0,341.0,32519.948090018705,1.6818181818181819
2025-01-15 00:00:00+00:00,123,32946.18501762661,67640,18.0,4704.411911884884,67640,67194.0,446.0,60761.721195761114,0.14634146341463414
2025-01-16 00:00:00+00:00,99,4571.5242051838395,67739,85.0,10072.489337449972,67739,67279.0,460.0,55260.75606349483,0.8585858585858586
2025-01-17 00:00:00+00:00,120,5814.865953356681,67859,18.0,5712.167486274698,67859,67297.0,562.0,55363.454530576244,0.15
2025-01-18 00:00:00+00:00,144,20656.222459859007,68003,70.0,24297.46882313429,68003,67367.0,636.0,51722.20816729963,0.4861111111111111
2025-01-19 00:00:00+00:00,182,27931.4951424597,68185,313.0,25535.98938792846,68185,67680.0,505.0,54117.71392183192,1.7197802197802199
2025-01-20 00:00:00+00:00,127,18549.749571769244,68312,107.0,12378.259412936024,68312,67787.0,525.0,60289.20408066362,0.84251968503937
2025-01-21 00:00:00+00:00,104,11242.241783864105,68416,101.0,11030.293466706771,68416,67888.0,528.0,60501.152397820726,0.9711538461538461
2025-01-22 00:00:00+00:00,177,21148.06360640805,68593,182.0,30121.634165351967,68593,68070.0,523.0,51527.58183887601,1.0282485875706215
2025-01-23 00:00:00+00:00,150,47787.185235816025,68743,122.0,17387.964637560362,68743,68192.0,551.0,81926.80243713036,0.8133333333333334
2025-01-24 00:00:00+00:00,125,23214.987448203603,68868,93.0,11438.510844600823,68868,68285.0,583.0,93703.27904073335,0.744
2025-01-25 00:00:00+00:00,137,16949.94434466585,69005,74.0,10474.594381375851,69005,68359.0,646.0,100178.62900402397,0.5401459854014599
2025-01-26 00:00:00+00:00,118,10794.567412035212,69123,97.0,13018.771678775818,69123,68456.0,667.0,97954.42473728396,0.8220338983050848
2025-01-27 00:00:00+00:00,89,10921.160966993,69212,31.0,11440.186575179989,69212,68487.0,725.0,97435.39912909642,0.34831460674157305
2025-01-28 00:00:00+00:00,130,12840.693691709672,69342,203.0,49335.08824693268,69342,68690.0,652.0,60941.004573874176,1.5615384615384615
2025-01-29 00:00:00+00:00,113,17407.48274126216,69455,290.0,29597.418302891056,69455,68980.0,475.0,48751.06901224516,2.566371681415929
2025-01-30 00:00:00+00:00,125,16513.23969283426,69580,57.0,9123.632519816732,69580,69037.0,543.0,56140.67618526332,0.456
2025-01-31 00:00:00+00:00,121,12445.773781003654,69701,93.0,11388.902263046935,69701,69130.0,571.0,57197.54770321958,0.768595041322314
2025-02-01 00:00:00+00:00,114,11403.385795479304,69815,166.0,23159.546440250608,69815,69296.0,519.0,45441.38705844805,1.456140350877193
2025-02-02 00:00:00+00:00,110,16537.125378470675,69925,77.0,11140.693770318125,69925,69373.0,552.0,50837.81866660155,0.7
2025-02-03 00:00:00+00:00,144,37829.622534996175,70069,247.0,23536.34491314405,70069,69620.0,449.0,65131.09628845379,1.7152777777777777
2025-02-04 00:00:00+00:00,162,44150.12334675308,70231,113.0,12754.95650581174,70231,69733.0,498.0,96526.26312939636,0.6975308641975309
2025-02-05 00:00:00+00:00,190,48691.22998445908,70421,115.0,32648.575371437302,70421,69848.0,573.0,112568.91774241813,0.6052631578947368
2025-02-06 00:00:00+00:00,95,8535.876560614166,70516,140.0,35487.14750416223,70516,69988.0,528.0,85617.6467988696,1.4736842105263157
2025-02-07 00:00:00+00:00,139,30326.739876445754,70655,115.0,26413.64632333871,70655,70103.0,552.0,89530.74035197683,0.8273381294964028
2025-02-08 00:00:00+00:00,105,11676.438599683182,70760,26.0,8738.173395015798,70760,70129.0,631.0,92469.00555664487,0.24761904761904763
2025-02-09 00:00:00+00:00,136,10313.515215582558,70896,88.0,13119.337835398585,70896,70217.0,679.0,89663.18293682858,0.6470588235294118
2025-02-10 00:00:00+00:00,119,10831.821765677802,71015,111.0,26599.067868837585,71015,70328.0,687.0,73895.9368336685,0.9327731092436975
2025-02-11 00:00:00+00:00,75,6216.574874604558,71090,43.0,12127.607986675464,71090,70371.0,719.0,67984.90372159705,0.5733333333333334
2025-02-12 00:00:00+00:00,147,26931.907942771704,71237,485.0,56166.24864587442,71237,70856.0,381.0,38750.56301849522,3.2993197278911564
2025-02-13 00:00:00+00:00,95,5867.59462587302,71332,123.0,15736.611543356516,71332,70979.0,353.0,28881.546101011336,1.2947368421052632
2025-02-14 00:00:00+00:00,98,9458.519188604332,71430,123.0,16615.76071966852,71430,71102.0,328.0,21724.304569948465,1.2551020408163265
2025-02-15 00:00:00+00:00,115,14749.39525872334,71545,192.0,20940.123407190677,71545,71294.0,251.0,15533.576421480626,1.6695652173913043
2025-02-16 00:00:00+00:00,113,13989.059371410183,71658,100.0,10076.532381263089,71658,71394.0,264.0,19446.103411627933,0.8849557522123894
2025-02-17 00:00:00+00:00,104,11486.537602208451,71762,126.0,16827.02685332602,71762,71520.0,242.0,14105.61416050978,1.2115384615384615
2025-02-18 00:00:00+00:00,116,23298.691651203142,71878,93.0,10959.144643849046,71878,71613.0,265.0,26445.161167863756,0.8017241379310345
2025-02-19 00:00:00+00:00,93,4495.542121786434,71971,103.0,17698.364306825835,71971,71716.0,255.0,13242.338982824236,1.10752688172043
2025-02-20 00:00:00+00:00,79,5799.56674718936,72050,101.0,4562.23814716264,72050,71817.0,233.0,14479.667582850903,1.2784810126582278
2025-02-21 00:00:00+00:00,137,27595.88887951698,72187,79.0,7610.574567443497,72187,71896.0,291.0,34464.98189492524,0.5766423357664233
2025-02-22 00:00:00+00:00,82,8474.241234118828,72269,43.0,3310.151454857899,72269,71939.0,330.0,39629.071674184874,0.524390243902439
2025-02-23 00:00:00+00:00,114,6031.221563626735,72383,24.0,6633.307402475408,72383,71963.0,420.0,39026.98583533615,0.21052631578947367
2025-02-24 00:00:00+00:00,111,13275.70682205171,72494,12.0,7615.509319232234,72494,71975.0,519.0,44687.18333815597,0.10810810810810811
2025-02-25 00:00:00+00:00,120,21495.05547063117,72614,114.0,15885.191144123346,72614,72089.0,525.0,50297.04766466282,0.95
2025-02-26 00:00:00+00:00,79,11363.791286866903,72693,145.0,10728.80949573722,72693,72234.0,459.0,50932.02945579216,1.8354430379746836
2025-02-27 00:00:00+00:00,90,12978.590911382205,72783,80.0,8562.264866366648,72783,72314.0,469.0,55348.355500807986,0.8888888888888888
2025-02-28 00:00:00+00:00,135,27056.29646869286,72918,84.0,15739.292007477274,72918,72398.0,520.0,66665.3599620238,0.6222222222222222
2025-03-01 00:00:00+00:00,94,13192.519402121166,73012,57.0,7155.077705779232,73012,72455.0,557.0,72702.80165836401,0.6063829787234043
2025-03-02 00:00:00+00:00,121,17540.82637506383,73133,249.0,47414.37386495856,73133,72704.0,429.0,42829.25416846946,2.0578512396694215
2025-03-03 00:00:00+00:00,145,29646.426158083672,73278,74.0,8612.95124777001,73278,72778.0,500.0,63862.72907878272,0.5103448275862069
2025-03-04 00:00:00+00:00,116,19007.187528824845,73394,93.0,14371.641058598325,73394,72871.0,523.0,68498.27554900944,0.8017241379310345
2025-03-05 00:00:00+00:00,103,14697.130610509745,73497,124.0,14992.141719538116,73497,72995.0,502.0,68203.26443997957,1.203883495145631
2025-03-06 00:00:00+00:00,134,27621.74150856851,73631,194.0,41754.32355524572,73631,73189.0,442.0,54070.68239330128,1.4477611940298507
2025-03-07 00:00:00+00:00,110,24242.735758943454,73741,221.0,39257.17428468886,73741,73410.0,331.0,39056.24386755563,2.0090909090909093
2025-03-08 00:00:00+00:00,88,13096.436610962852,73829,96.0,14432.436534292729,73829,73506.0,323.0,37720.24394422583,1.0909090909090908
2025-03-09 00:00:00+00:00,106,15756.03932788835,73935,100.0,23454.815221123867,73935,73606.0,329.0,30021.468050990254,0.9433962264150944
2025-03-10 00:00:00+00:00,152,24686.481869283165,74087,144.0,20041.39649849508,74087,73750.0,337.0,34666.553421778604,0.9473684210526315
2025-03-11 00:00:00+00:00,177,38301.18925107459,74264,156.0,27136.557102270832,74264,73906.0,358.0,45831.18557058275,0.8813559322033898
2025-03-12 00:00:00+00:00,134,11219.389942497344,74398,79.0,11428.6543819713,74398,73985.0,413.0,45621.921131107956,0.5895522388059702
2025-03-13 00:00:00+00:00,108,24019.804389788933,74506,44.0,16311.733702639583,74506,74029.0,477.0,53329.99181825854,0.4074074074074074
2025-03-14 00:00:00+00:00,65,3394.4774430349207,74571,9.0,3915.755470264616,74571,74038.0,533.0,52808.71379102953,0.13846153846153847
2025-03-15 00:00:00+00:00,112,29816.341988107437,74683,215.0,27541.420583950923,74683,74253.0,430.0,55083.63519518636,1.9196428571428572
2025-03-16 00:00:00+00:00,97,11663.037693271694,74780,147.0,19047.458040913614,74780,74400.0,380.0,47699.21484754421,1.5154639175257731
2025-03-17 00:00:00+00:00,76,8103.773279914586,74856,8.0,8000.0,74856,74408.0,448.0,47802.98812745884,0.10526315789473684
