date,eth_price_close,steth_price_close,eth_volume,steth_volume,eth_mcap_close,steth_mcap_close,discount_mean,discount_close,discount_min,discount_max,steth_vol_7d,eth_vol_7d,n_obs,is_discount,is_premium
2021-01-11,1067.068414832415,1065.4904612768332,58831304554.41,40785.48,121872923330.43802,27701452.094834905,0.013661288140235178,-0.0014787744943511871,-0.00985519596635398,0.04049090684419565,2.2916798550182724,2.003191978729209,24,0,1
2021-01-12,1043.363671860702,1043.339774075535,37682370830.64,22459.22,119179695951.33904,28507537.815986767,-0.013032362881118883,-2.290455937037361e-05,-0.031054169002845633,0.011847650917327979,2.242276193375966,1.9556194494616717,24,1,0
2021-01-13,1123.7652568142537,1132.594962056029,30193695998.32,56338.61,128379014713.3473,30946288.556493606,-0.004804783475063121,0.007857250603036547,-0.017188330925508755,0.010675268510754732,2.2304643436172857,1.9194176219913837,24,1,0
2021-01-14,1202.4810575604029,1196.2309957183004,32840173320.08,67141.93,137387586683.08224,70718784.00487448,0.0017448053439090329,-0.005197638501501678,-0.025217030141906682,0.033970359987840704,2.175024530951846,1.8894129533597075,24,0,1
2021-01-15,1163.2604474873594,1168.4833091346256,35729235075.68,296324.62,132922325896.52637,31926878.42464357,-0.0017754294938641252,0.00448984718645562,-0.016708399648082795,0.022120389296567566,1.8788724432532917,1.9131057931491895,24,1,0
2021-01-16,1227.993828050705,1225.8223146733546,31613005928.01,83085.04,140335877372.58167,33493572.141630203,-0.0021487098682092067,-0.0017683422568965934,-0.008859031053857103,0.013474247168475006,1.835701859371924,1.9265971908978394,24,1,0
2021-01-17,1249.1876733281977,1211.1990000310925,29431531623.89,16703.46,142774731823.52417,33094014.19749955,-0.012873561561747696,-0.03041070137675339,-0.03041070137675339,0.003835425031225803,1.7500240967370093,1.9302922082543448,24,1,0
2021-01-18,1242.718136282674,1207.1598556191332,25306998114.32,92530.49,142052127162.71252,32983651.24103104,-0.02224785421625906,-0.028613311116474027,-0.03077629378883029,-0.015137297320188647,1.4207559799809095,1.5066684355317268,24,1,0
2021-01-19,1405.2033053931582,1363.797557279878,47278690654.18,26661.55,160644504228.05612,37263517.98670315,-0.0233447244183997,-0.02946601958191053,-0.036181064075510916,-0.008285875726557812,1.3217067238372622,1.4467585158688772,24,1,0
2021-01-20,1333.1840799721124,1297.1892402201088,45047887685.44,9832.91,152429428722.98605,35443555.626768105,-0.018240093363236152,-0.026999152099653423,-0.03747703451983275,0.02001237777826992,1.3364193313613517,1.5642828657348757,24,1,0
2021-01-21,1153.6116168190194,1130.967471041707,45887849766.02,12640.72,131913475619.38644,30901820.049887422,-0.011905213730624165,-0.019628916220306047,-0.03275953077478211,0.012959535482679474,1.4264572750336473,1.6415801673192942,24,1,0
2021-01-22,1224.4238023986125,1219.0993075386507,44047048625.21,17565.88,140027248098.2822,33309877.06463619,-0.005923220051117932,-0.004348571833977077,-0.022206185199575512,0.03767400505136109,1.5451124954860571,1.6138430162355204,24,1,0
2021-01-23,1235.009410303168,1243.6030783471576,27445551907.15,12157.58,141254598433.0508,33979402.17075681,-0.0033562753967218834,0.006958382642509697,-0.014527142863134723,0.010152827916485752,1.510293362476748,1.563368675065385,24,1,0
2021-01-24,1370.1708653635596,1319.5638301022473,34938210529.77,9867.51,156732226774.60287,36054904.37722424,-0.011288977532913533,-0.03693483531186048,-0.03693483531186048,0.003824602132389554,1.509052714617255,1.5305454762672672,24,1,0
2021-01-25,1317.4008516141766,1337.167928202154,43654538524.16,2903.12,150713893870.15994,36535907.31104232,-0.010748758139901468,0.015004602861579341,-0.042987405212034924,0.015004602861579341,1.6000188819798784,1.5636109741917965,24,1,0
2021-01-26,1367.4152950228297,1352.1941701542148,41383586329.81,57530.94,156454142163.02097,36946474.57908317,-0.000522954782162142,-0.011131310966037367,-0.011269517408792229,0.013413495445730339,1.5604161706323258,1.5458896675695788,24,1,0
2021-01-27,1255.1906177290268,1254.3270352711413,38878208994.55,718590.15,143630639998.39172,34272416.59917574,-0.0010746948224113484,-0.0006880090128843497,-0.015884930764614724,0.013742032000339632,1.5661213998925902,1.419863371206569,24,1,0
2021-01-28,1349.602095447305,1351.707847055652,34329085715.31,144859.87,154452343234.21295,36933186.60284805,-0.000777362025639434,0.0015602758883159762,-0.007571588888468983,0.005787126920158148,1.4390312669673788,1.3048811157945337,24,1,0
2021-01-29,1380.8697696974525,1377.7461905783427,53550625812.31,290.83,158049159090.349,37644641.37633876,-0.004682261139366886,-0.0022620374402100296,-0.020970032772101743,0.006748314070177175,1.317844886192385,1.2082742450530404,24,1,0
2021-01-30,1384.6280654131942,1346.387992277361,30905261376.68,2908.9,158497924463.72543,36787830.34879163,-0.025778926821113213,-0.027617577666549598,-0.05727244625897587,-0.006026846741844838,1.3533466005905275,1.1901191833648435,24,1,0
2021-01-31,1315.7393110574294,1311.5434439847986,25044527129.03,13521.28,150630172019.81927,35835760.56020205,-0.0012650353080000027,-0.0031889805506066793,-0.03182625613886958,0.03027873995449548,1.390475038766456,1.158065817957829,24,1,0
2021-02-01,1360.2568148326106,1356.969185796086,28267465264.27,213887.04,155745166738.0989,37076944.00272148,-0.002214123723198333,-0.002416917894235371,-0.012022324541838159,0.018037997784742688,1.3241808981662149,1.1120244372137302,24,1,0
2021-02-02,1534.8214137768114,1541.2190372906691,45614326798.19,1774243.16,175752886537.88156,42111267.18255601,-0.001394157087453533,0.004168317861890314,-0.009532108729190747,0.006239291230640376,1.2937593948158868,1.0774760581958258,24,1,0
2021-02-03,1632.6472276263823,1631.5037555377046,40942459154.24,227939.19,186977102427.97015,44578148.13887114,0.0002513142756791255,-0.0007003791568250817,-0.004962783292013051,0.007223466199105966,1.1987187673043245,1.0250003920713056,24,0,1
2021-02-04,1625.8224952803826,1620.9929725748989,44644575241.12,183418.11,186217696388.4029,44290958.33720435,-0.0028829603093937415,-0.00297051044594554,-0.009761804926221473,0.009447658960705096,1.2428971018395925,1.0827688416859174,24,1,0
2021-02-05,1705.8857713122948,1708.045225885338,39718416877.81,167303.26,195410873975.3828,46669517.52269415,0.0019073155791484997,0.0012658846268363,-0.008936427663415736,0.013675337537187637,1.1582941954504764,1.0124187711016268,24,0,1
2021-02-06,1694.1663657508068,1699.4446650801049,39568284371.23,1194237.53,194091286387.7814,46434521.38961648,-0.001501225484273075,0.0031155732022567495,-0.014508952273595166,0.008080015118302253,1.131125950764437,1.0219605359951636,24,1,0
2021-02-07,1604.9448778782632,1596.771295123503,39502235440.34,103002.31,183891631811.1885,43629140.96661276,0.0006070621888303365,-0.005092749830489907,-0.005092749830489907,0.006486750261975871,1.0711997189734723,1.0555006878045872,24,0,1
2021-02-08,1712.5613704874584,1717.66272091448,46003302741.15,178955.77,196245200734.5068,46932299.70549866,-0.0010516568398255776,0.0029787840102744045,-0.011638689465643948,0.008329862633466245,1.0447850413027981,1.0850269271812223,24,1,0
2021-02-09,1762.615020523543,1758.190335057444,45017017849.4,713841.09,202004735570.4616,248878874.68872145,-0.0002017194027102015,-0.002510296017325997,-0.008099810284256104,0.006237938824560807,1.0157431396989363,1.061302899654532,24,1,0
2021-02-10,1740.6426593664894,1709.0394020195506,41792009708.15,502956.58,199510226962.1345,241921363.51347548,-0.006114814941253414,-0.01815608572895766,-0.01938985650086167,0.001937915493986031,1.0014105788484842,1.0201488467424118,24,1,0
2021-02-11,1782.1399476733484,1778.638927906151,35838549979.23,393096.16,204290625796.74756,251773454.8008273,-0.009639334691874307,-0.0019645032769554094,-0.01812647862892003,-0.0019645032769554094,0.9527361050968156,0.9127543578580809,24,1,0
2021-02-12,1851.126044530416,1837.3326781722355,37443289061.16,1362474.32,212223960704.7985,260081789.9259926,-0.008508583670791936,-0.007451338280791919,-0.017825027475939947,0.0024682620763083474,0.9206160219593233,0.8742425637775086,24,1,0
2021-02-13,1820.940623323209,1820.2955384921163,35293892178.7,363912.17,208787492689.83044,257670114.65571305,-0.002123993372429462,-0.0003542591245591087,-0.01249954023971589,0.010162702969263027,0.8799992784834832,0.8628661556569477,24,1,0
2021-02-14,1824.833081290525,1825.6845226813527,31237465675.02,5023680.96,209258789439.2657,258432946.9236362,-0.0010684276584303441,0.0004665859028738506,-0.007232961475416744,0.0016758506588474553,0.8231897785593507,0.7923977722547227,24,1,0
2021-02-15,1795.4419708699652,1770.5971381343657,38601587019.09,397817.99,205912658895.39255,250635107.291472,-0.0031554706714916384,-0.013837725272491608,-0.04007736204304646,0.009081614361472479,0.8406348114732008,0.7891776774619869,24,1,0
2021-02-16,1769.3628353420495,1764.0602752119632,34085265845.55,614205.71,202945590660.12817,249709788.19735423,-0.0031810404209594114,-0.0029968754990048474,-0.027649187501847194,0.011423584030827882,0.8403983141218183,0.740259355436019,24,1,0
2021-02-17,1834.8793691801511,1821.8868751782843,35583133335.76,596146.46,210485278900.328,257895374.7289869,-0.007967916684098483,-0.007080843689289518,-0.013801529341048502,0.0002695248608448608,0.81042871312882,0.7259982992462186,24,1,0
2021-02-18,1936.479422866901,1936.22467745092,27772553932.32,291798.66,222166111889.73672,344472493.18149954,-0.012449026303383662,-0.00013155079933868663,-0.0503701957590178,-9.847017384556622e-05,0.9011371847766951,0.7436887975734091,24,1,0
2021-02-19,1954.315642479488,1945.4305458299452,26241980231.02,3398831.92,224239164724.6537,349918289.08346385,-0.00536087267793707,-0.004546397959681703,-0.00886285163832956,0.0011793300516762528,0.8688161988087242,0.7205185019114564,24,1,0
2021-02-20,1913.238777797804,1895.357406190072,33114668596.82,649366.5,219551760367.43503,342185760.1739828,-0.003932666000533098,-0.009346126482087103,-0.010688712751099616,0.009199924063164389,0.9351610805499294,0.7517326201851969,24,1,0
2021-02-21,1928.3820990658992,1915.7000433895064,24453741926.1,279576.64,221315614364.54712,346726133.21214783,-0.006159121798069776,-0.006576526344304834,-0.009585444331764559,0.006938833768971975,0.9513803482438078,0.7801768250912188,24,1,0
2021-02-22,1783.6447305808065,1765.440065913219,41852593011.72,795265.6,204728568182.35788,319675647.58318347,-0.008889490826748331,-0.01020644097754797,-0.020430710927005546,0.0023676044787983574,0.9852814798602614,0.9030005082399775,24,1,0
2021-02-23,1568.241135604954,1540.0656158655588,51940125898.28,109620.51,180025712366.54218,278921376.0933483,-0.013665558899967298,-0.017966318507852685,-0.030492079027776398,0.006695784423596196,1.404603038123737,1.3393623493968265,24,1,0
2021-02-24,1602.3150769091424,1573.5658924233994,30764982269.84,363494.19,183958637515.37604,285117802.9505234,-0.012556674150769623,-0.01794227920590996,-0.02119059237962395,-0.006775026831526421,1.4596704658590358,1.389875799453669,24,1,0
2021-02-25,1506.3934743107734,1516.8471750461792,23931342258.46,34060.66,172966524676.66977,275467592.45771617,-0.00754695877386095,0.006939555244813267,-0.021386998086762365,0.014023520828237768,1.4588731212770796,1.4261502656987264,24,1,0
2021-02-26,1430.6655793211582,1424.719585078527,29184779699.36,126680.46,164290703726.18988,259334055.3276724,-0.009860414833279693,-0.004156103514737941,-0.022085942129913883,0.005261816235117234,1.5966305443906899,1.5156847416296024,24,1,0
2021-02-27,1461.6853096828477,1444.5219315262816,19947550261.39,205657.03,167872580244.5522,263448110.7790833,-0.016341882651789888,-0.011742184205360995,-0.031920194754811226,-0.00019269402571708838,1.58541976473612,1.5338127993579898,24,1,0
2021-02-28,1440.2016549787395,1398.2859634793178,27997759030.1,64173.08,165424651957.0967,255138066.5490785,-0.020636368881718232,-0.029104043419558745,-0.03125203894646289,-0.010386332064001302,1.6581202094631793,1.5966862849190788,24,1,0
2021-03-01,1548.4753675746138,1514.2780352814025,23942151154.09,461741.08,177882211138.83316,276940813.0433476,-0.019871751443596274,-0.022084518106849083,-0.02822775147444967,-0.005914974328372291,1.628936817989189,1.532222418144263,24,1,0
2021-03-02,1483.7542571300098,1448.5608934605511,22159306739.66,338157.14,170467442719.182,265279953.9545132,-0.018187843106646614,-0.023719132396986198,-0.023862754050259727,-0.005592182869582074,1.273154308009423,1.190468348033663,24,1,0
2021-03-03,1582.50940477163,1544.7180326094,22765310925.99,418607.17,181834602893.0753,283037279.42161065,-0.024670988589925055,-0.023880661971600436,-0.032248929633268086,-0.010208051129388163,1.243655157097427,1.1519697595116531,24,1,0
2021-03-04,1529.611913765318,1479.4418138394365,22873410830.78,196490.8,175777319570.01013,271264977.0508878,-0.03356381553764061,-0.0327992345472663,-0.04612576065592633,-0.018511101390535356,1.2092965314144286,1.150059894685242,24,1,0
2021-03-05,1539.857238682957,1491.500711873297,20955398277.75,34461.39,176975684836.6084,274334276.4010728,-0.03543444396393586,-0.031403253233409756,-0.044205085957986,-0.02662644820641591,1.0862626072291954,1.0841992650537302,24,1,0
2021-03-06,1669.1065614486083,1610.0679620695776,22650677618.62,63603.42,191852976751.57312,296305041.5384046,-0.03462052180978669,-0.03537137816281277,-0.04307031808987305,-0.02875953279289667,1.085154660247747,1.0795732701415321,24,1,0
2021-03-07,1681.3061956023662,1591.9765262569229,22790399588.53,58459.12,193277867670.85992,293065303.0630496,-0.036559524416030685,-0.053131112928206936,-0.053131112928206936,-0.03001928792102493,0.9581575566903067,0.9733846711925745,24,1,0
2021-03-08,1788.6162001756895,1734.828392646467,26871121900.47,606798.35,205638105317.08972,319388516.7823905,-0.04612261397285113,-0.030072302556545805,-0.06884352235545443,-0.028244745832580742,0.9886365880866159,0.9744833530957989,24,1,0
2021-03-09,1843.0032911556816,1805.8392891586864,23716028490.53,543337.0,211915931658.2285,333692175.57272387,-0.025849486869486654,-0.020164913527469075,-0.03392667359096013,-0.01788501439613266,0.9826076013305259,0.9500117908964274,24,1,0
2021-03-10,1825.346466926194,1778.2592343050346,25274351470.37,145624.75,209910374901.54547,328988965.77109176,-0.022949205122996186,-0.02579632605335036,-0.05722951326961079,-0.008709853728304462,1.0932944346407052,0.976779684217172,24,1,0
2021-03-11,1836.7270646612296,1772.7508483861502,24065886230.8,873787.97,211243758466.6465,328937961.78998446,-0.03049938572971507,-0.03483164020718521,-0.03710185197326954,-0.01570714987710642,1.0534640969930547,0.943782427605452,24,1,0
2021-03-12,1761.4565600239666,1707.704975988965,22356082601.73,45676.87,202610499020.8889,318011706.65007454,-0.029250349519909416,-0.030515418463836652,-0.03793093805200343,-0.008183409279373333,1.0413734748155299,0.8982792776974858,24,1,0
2021-03-13,1924.6315799616327,1875.6389819956444,24532453451.02,54987.02,221405653411.00308,349884921.80051655,-0.028380058332713242,-0.025455572108488922,-0.04143085330014251,-0.015365888855492726,1.0486120938193884,0.8950604400379945,24,1,0
2021-03-14,1884.4786681823243,1832.4252253197697,19332374084.91,122384.25,216812314320.49423,341933295.682507,-0.025672553531343293,-0.027622197980496588,-0.036419306546826125,-0.017537627593838367,1.0447088516073573,0.8766642526215581,24,1,0
2021-03-15,1793.6010268086347,1732.5243071216896,26167729309.24,22779.82,206380952249.46277,323498705.8005551,-0.03587605498609912,-0.034052567306799175,-0.05084463552244933,-0.019707981141764197,1.0337049251482815,0.8800655075513285,24,1,0
2021-03-16,1788.7510114544075,1749.0840250684143,23669240995.57,36969.47,205847142130.884,326673135.0840606,-0.029427292159710693,-0.022175800953840086,-0.04239044940438974,-0.0206588597689773,1.0344136491396634,0.9044495942852564,24,1,0
2021-03-17,1819.491467754548,1782.4261980639062,23982841741.03,29275.37,209409290915.90457,332965680.32277846,-0.02254093727384368,-0.02037122478864073,-0.0467531073962244,-0.00935314494905548,0.9277972319046917,0.8470698623118269,24,1,0
2021-03-18,1787.9619585331511,1737.7278917153426,23290945716.6,9119.77,205804666556.46585,324866717.5329175,-0.04120451743903109,-0.028095713433981984,-0.07463295567634942,-0.02247249937286233,1.002979729157303,0.8095528941046725,24,1,0
2021-03-19,1827.971972716319,1780.5236744787435,21333967254.97,586.31,210434707333.6493,333216833.075031,-0.030035017736592663,-0.025956797448632996,-0.03974781432071883,-0.023429702050448364,0.9355415943678732,0.7980550935510556,24,1,0
2021-03-20,1832.577332407433,1788.150535146459,21042844299.29,23167.54,210989843685.20117,334842220.5949764,-0.027201692385664843,-0.024242795365481795,-0.0296339581968591,-0.024242795365481795,0.8636986625390906,0.7127987334241815,24,1,0
2021-03-21,1796.06099771438,1754.760009291328,24566021390.73,164834.46,206809764092.6313,328630559.6124752,-0.025988845417828116,-0.02299531501191243,-0.030949005591040635,-0.016885885629942532,0.861733693757726,0.7124896221300172,24,1,0
2021-03-22,1702.245383747795,1560.5199089132054,23204829316.09,24718.35,196030189208.034,292731703.2385917,-0.037737062026363705,-0.08325795809917591,-0.08325795809917591,-0.01988813549902002,0.9152810374602123,0.701325814789788,24,1,0
2021-03-23,1675.6160403791223,1616.664588466993,17349770075.06,467506.32,192986171295.71732,303756225.0256294,-0.026424343248373398,-0.035181957257219176,-0.07381829753342639,-0.006336216099238956,0.9780187638889662,0.6484982502230495,24,1,0
2021-03-24,1592.2511794151455,1538.056087779379,26443433862.86,241099.73,183406191362.09503,288986419.59156805,-0.039051669307366844,-0.034036772800930315,-0.050464014916257294,-0.0284884091611326,0.9520936142022275,0.6723626438556237,24,1,0
2021-03-25,1593.5175029884706,1531.3743259527928,34122018041.95,23944.94,183573890896.166,288172014.55742955,-0.0380558656042563,-0.03899748632765876,-0.042251697561359935,-0.03143797526620218,0.8570958525610279,0.6888948138265275,24,1,0
2021-03-26,1686.1688161457146,1617.1787385131229,22112813869.02,68100.16,194270154398.28207,305029229.53410417,-0.03976403431838405,-0.04091528497739083,-0.044756235908404385,-0.03383640727166448,0.8781859590359289,0.7006912683350506,24,1,0
2021-03-27,1727.311163232679,1676.5949470765902,18305017356.67,340697.27,199033505237.8307,316352576.140312,-0.03271919226027089,-0.029361366519031207,-0.042693786281156165,-0.02509691227393751,0.9008725550432504,0.7115145710164147,24,1,0
2021-03-28,1689.073256254545,1636.736145090692,16785776230.42,994039.06,194650381655.19223,309120731.7147458,-0.029632079632984545,-0.030985696428530662,-0.0333108763509119,-0.02788098151831897,0.8897821890095948,0.7042319143771829,24,1,0
2021-03-29,1814.8531730515003,1767.381968480262,22458995497.14,115516.5,209169853238.98572,333936678.17184645,-0.027245851507120614,-0.026157049658965037,-0.032595011883563174,-0.022817656282751453,0.7664246139007491,0.6459451718014074,24,1,0
2021-03-30,1844.2116390367,1808.4874131567644,22469269338.71,14609.4,212578763330.69385,342486137.8598781,-0.01863945909297268,-0.019371001203850824,-0.030608958120894925,-0.01024085205744285,0.6272372657982628,0.6161995636339164,24,1,0
2021-03-31,1915.4685334871456,1901.68650732081,29576640338.46,909.64,220818240781.2215,360151355.59371334,-0.017063303650092478,-0.007195120110506381,-0.022854459742082778,-0.0054474634090236895,0.6349569485782981,0.6242878675592866,24,1,0
2021-04-01,1982.0121722595973,1945.8746830201897,30676498589.98,2260.78,228516080259.9296,370463483.4871032,-0.016954905367503156,-0.018232728206814652,-0.021157063562596612,-0.009863586190949736,0.6094168659682908,0.5860641121774534,24,1,0
2021-04-02,2129.599000231349,2026.2570087154509,34066520823.67,2206.69,245561015390.1065,385997887.38370585,-0.03246586959117302,-0.04852650264424019,-0.04975114020887761,-0.013930445868480246,0.6716624969406416,0.6169695197990135,24,1,0
2021-04-03,2046.5617566481355,2012.951202675157,31895863243.51,26720.37,236013633396.0029,383837466.3538375,-0.03055071080421438,-0.01642293659783134,-0.05709081796341309,-0.00714276663621527,0.718873267823688,0.7132029545462234,24,1,0
2021-04-04,2087.825524665869,2061.659799693496,26488268661.43,114854.98,240800866510.46188,393205838.8939527,-0.013889974781399856,-0.012532524707283943,-0.02641855929498671,-0.007311488943713251,0.7322834318274224,0.7223681077130376,24,1,0
2021-04-05,2109.40090208434,2113.5323407801884,28736860831.22,395824.85,243317745031.27335,408398763.0278623,-0.00865275687454608,0.0019585839238838165,-0.014768070756586815,0.0019585839238838165,0.7247074861809163,0.7209407577850988,24,1,0
2021-04-06,2117.14507500011,2104.6345236164734,29319973060.7,173642.42,244239716892.924,406736764.2356796,-0.005965701124223816,-0.0059091611299408875,-0.012993294848181236,-0.0006832474767889396,0.7457704982449472,0.7450468431112351,24,1,0
2021-04-07,2011.875860254424,1991.060322880686,35633448837.38,88004.64,232122123363.78,386328182.1117851,-0.004505730132442705,-0.01034633288512421,-0.014237740079031003,0.005717973992182879,0.7274236819467768,0.7586724772050989,24,1,0
2021-04-08,2072.832778834564,2050.0377846087185,25572187467.65,2437.82,239183742806.6641,397998435.57950586,-0.011673596431508637,-0.010997025162185037,-0.01583669932292786,-0.006334523105472334,0.7473329711890971,0.7780080537517026,24,1,0
2021-04-09,2068.08390042801,2062.313412196927,19850173497.22,68643.39,238663451770.838,400902879.56253445,-0.004516052147766407,-0.002790258282020841,-0.010929245806489796,0.0009590754860115958,0.6663314310285723,0.7251679952847929,24,1,0
2021-04-10,2118.97719700561,2111.1630490676303,24751718746.2,547391.57,244565375986.5264,434416089.5464344,-0.0035075746292074403,-0.0036876979842076496,-0.01030366446988884,0.0029044453972151274,0.6406867243920028,0.6675337509569222,24,1,0
2021-04-11,2150.9717455142377,2109.7674491820003,19692762091.52,44825.79,248287417660.61884,434304933.4885657,-0.0064098713628708325,-0.019156130906027635,-0.019156130906027635,-0.0006972690439361884,0.6294328592036408,0.6522119259112779,24,1,0
2021-04-12,2148.3931525776584,2174.492351968431,21721782909.78,13213.91,248018928308.9196,447901999.893228,-0.010982323231590116,0.01214824174963458,-0.03847133997015839,0.01778665067009033,0.7971695891393649,0.6616515553209764,24,1,0
2021-04-13,2288.368300420448,2205.6125288719145,28833314374.17,5449.07,264209049906.83145,500413495.04588896,-0.018462295377207352,-0.03616365929091425,-0.038349863449094745,0.011438572976361971,0.8497687597222957,0.6802194591431762,24,1,0
2021-04-14,2438.948155528807,2368.073220795344,35286079288.25,27564.22,281627407771.4618,537513050.6170236,-0.019050965639212825,-0.029059631535339636,-0.06530623693746118,0.004693289324325223,0.9573202843255126,0.6892920569330113,24,1,0
2021-04-15,2533.6529377768197,2505.123854144362,32455876930.91,73826.87,292597268649.5039,569608799.1457098,-0.010663870762825017,-0.011260059816041945,-0.03513730910283064,-0.0015936991662942601,0.9726980678241336,0.6948429056580913,24,1,0
2021-04-16,2431.3762682562733,2410.5107012529384,36308718849.19,25962.73,280818494149.3578,548300525.2275693,-0.001082997114014661,-0.008581792656181197,-0.013442793724336877,0.017501207562717447,1.0418687846537227,0.7578235255294139,24,1,0
2021-04-17,2405.798520028004,2386.831599304075,32341736593.22,2547.89,277896511470.9107,543215876.9362193,-0.0064587095703561815,-0.007883835893168767,-0.01531245941418724,0.007015498492458416,1.0307546472101707,0.7755021443209346,24,1,0
2021-04-18,2233.6342633425747,2214.1914286461883,50624109829.83,74500.85,258040035664.8527,504179182.25656587,-0.021099257457608923,-0.008704573983070452,-0.04329408826500669,-0.00510841545549523,1.3372718525283378,1.0380979867443094,24,1,0
2021-04-19,2185.1838118777814,2165.477124193592,34143586356.68,25676.74,252471794156.34784,542573394.6033058,-0.01157519439272287,-0.009018320370612232,-0.02310640232028549,-0.001728426708178743,1.2857827382053235,1.1018108823886001,24,1,0
2021-04-20,2333.700763698643,2298.690048471511,39448770478.97,37220.18,269663224421.0893,576276721.9289051,-0.014113928140616997,-0.015002229836718284,-0.04043419651570379,0.0036857560078891183,1.3450710915907202,1.1583960706620382,24,1,0
